"case"	"alternative"	"choice"	"distance"	"cost"	"intime"	"outtime"	"income"	"urban"
3623	"bus"	0	255	23.96	186	80	55	0
3623	"car"	1	255	48.45	181	0	55	0
3624	"train"	0	255	56.05	193	90	45	0
3624	"air"	0	255	135.3	46	85	45	0
3624	"bus"	0	255	23.96	186	80	45	0
3624	"car"	1	255	48.45	181	0	45	0
3625	"train"	0	255	56.05	193	90	70	0
3625	"air"	0	255	135.3	46	85	70	0
3625	"bus"	0	255	23.96	186	80	70	0
3625	"car"	1	255	48.45	181	0	70	0
3627	"train"	0	166	43.25	120	130	45	0
3627	"air"	0	166	147.3	46	137	45	0
3627	"bus"	0	166	16.36	115	85	45	0
3627	"car"	1	166	31.54	137	0	45	0
3628	"train"	0	154	39.25	120	85	55	0
3628	"air"	0	154	147.3	46	117	55	0
3628	"bus"	0	154	16.36	115	75	55	0
3628	"car"	1	154	29.26	115	0	55	0
3629	"train"	0	154	39.25	120	85	25	0
3629	"air"	0	154	147.3	46	117	25	0
3629	"bus"	0	154	16.36	115	75	25	0
3629	"car"	1	154	29.26	115	0	25	0
3630	"train"	0	154	39.25	120	85	45	0
3630	"air"	0	154	147.3	46	117	45	0
3630	"bus"	0	154	16.36	115	75	45	0
3630	"car"	1	154	29.26	115	0	45	0
3631	"train"	0	322	57.05	193	110	15	0
3631	"air"	0	322	147.3	46	127	15	0
3631	"bus"	0	322	26.96	186	100	15	0
3631	"car"	1	322	61.18	221	0	15	0
3632	"train"	0	322	57.05	193	110	70	0
3632	"air"	0	322	147.3	46	127	70	0
3632	"bus"	0	322	26.96	186	100	70	0
3632	"car"	1	322	61.18	221	0	70	0
3633	"train"	0	235	56.05	193	90	35	0
3633	"air"	0	235	139.3	46	92	35	0
3633	"bus"	0	235	23.96	186	80	35	0
3633	"car"	1	235	44.65	168	0	35	0
3634	"train"	0	235	56.05	193	90	70	0
3634	"air"	0	235	139.3	46	92	70	0
3634	"bus"	0	235	23.96	186	80	70	0
3634	"car"	1	235	44.65	168	0	70	0
3635	"train"	0	438	58.05	193	130	70	0
3635	"air"	0	438	147.3	46	97	70	0
3635	"bus"	0	438	26.96	186	120	70	0
3635	"car"	1	438	83.22	331	0	70	0
3636	"train"	0	438	58.05	193	130	70	0
3636	"air"	0	438	147.3	46	97	70	0
3636	"bus"	0	438	26.96	186	120	70	0
3636	"car"	1	438	83.22	331	0	70	0
3637	"train"	0	438	58.05	193	130	5	0
3637	"air"	0	438	147.3	46	97	5	0
3637	"bus"	0	438	26.96	186	120	5	0
3637	"car"	1	438	83.22	331	0	5	0
3638	"train"	0	137	36.6	120	75	45	0
3638	"air"	0	137	147.3	46	162	45	0
3638	"bus"	0	137	15.06	115	69	45	0
3638	"car"	1	137	26.03	100	0	45	0
3639	"train"	0	137	36.6	120	75	70	0
3639	"air"	0	137	147.3	46	162	70	0
3639	"bus"	0	137	15.06	115	69	70	0
3639	"car"	1	137	26.03	100	0	70	0
3640	"train"	0	137	36.6	120	75	25	0
3640	"air"	0	137	147.3	46	162	25	0
3640	"bus"	0	137	15.06	115	69	25	0
3640	"car"	1	137	26.03	100	0	25	0
3641	"train"	0	137	36.6	120	75	55	0
3641	"air"	0	137	147.3	46	162	55	0
3641	"bus"	0	137	15.06	115	69	55	0
3641	"car"	1	137	26.03	100	0	55	0
3642	"train"	0	137	36.6	120	75	70	0
3642	"air"	0	137	147.3	46	162	70	0
3642	"bus"	0	137	15.06	115	69	70	0
3642	"car"	1	137	26.03	100	0	70	0
3643	"train"	0	287	38.8	120	100	25	0
3643	"air"	0	287	147.3	46	157	25	0
3643	"bus"	0	287	19.36	115	90	25	0
3643	"car"	1	287	54.53	225	0	25	0
3644	"train"	0	287	38.8	120	100	70	0
3644	"air"	0	287	147.3	46	157	70	0
3644	"bus"	0	287	19.36	115	90	70	0
3644	"car"	1	287	54.53	225	0	70	0
3645	"train"	1	228	50.35	166	75	70	0
3645	"air"	0	228	138.3	46	85	70	0
3645	"bus"	0	228	24.21	186	76	70	0
3645	"car"	0	228	43.32	156	0	70	0
3646	"train"	0	228	50.35	166	75	45	0
3646	"air"	0	228	138.3	46	85	45	0
3646	"bus"	0	228	24.21	186	76	45	0
3646	"car"	1	228	43.32	156	0	45	0
3647	"train"	1	231	50.9	193	83	55	0
3647	"air"	0	231	139.3	46	93	55	0
3647	"bus"	0	231	23.71	186	76	55	0
3647	"car"	0	231	43.89	161	0	55	0
3648	"train"	0	231	50.9	193	83	70	0
3648	"air"	1	231	139.3	46	93	70	0
3648	"bus"	0	231	23.71	186	76	70	0
3648	"car"	0	231	43.89	161	0	70	0
3649	"train"	0	231	50.9	193	83	70	0
3649	"air"	1	231	139.3	46	93	70	0
3649	"bus"	0	231	23.71	186	76	70	0
3649	"car"	0	231	43.89	161	0	70	0
3650	"train"	0	231	50.9	193	83	70	0
3650	"air"	0	231	139.3	46	93	70	0
3650	"bus"	0	231	23.71	186	76	70	0
3650	"car"	1	231	43.89	161	0	70	0
3651	"train"	0	231	50.9	193	83	55	0
3651	"air"	0	231	139.3	46	93	55	0
3651	"bus"	0	231	23.71	186	76	55	0
3651	"car"	1	231	43.89	161	0	55	0
3652	"train"	0	231	50.9	193	83	45	0
3652	"air"	0	231	139.3	46	93	45	0
3652	"bus"	0	231	23.71	186	76	45	0
3652	"car"	1	231	43.89	161	0	45	0
3653	"train"	0	231	50.9	193	83	70	0
3653	"air"	0	231	139.3	46	93	70	0
3653	"bus"	0	231	23.71	186	76	70	0
3653	"car"	1	231	43.89	161	0	70	0
3654	"train"	1	255	54.6	193	95	45	0
3654	"air"	0	255	135.3	46	85	45	0
3654	"bus"	0	255	23.96	186	85	45	0
3654	"car"	0	255	48.45	181	0	45	0
3658	"train"	0	154	37.8	120	90	55	0
3658	"air"	0	154	147.3	46	117	55	0
3658	"bus"	0	154	16.36	115	80	55	0
3658	"car"	1	154	29.26	115	0	55	0
3659	"train"	0	154	37.8	120	90	55	0
3659	"air"	0	154	147.3	46	117	55	0
3659	"bus"	0	154	16.36	115	80	55	0
3659	"car"	1	154	29.26	115	0	55	0
3660	"train"	0	322	55.6	193	115	29	0
3660	"air"	0	322	147.3	46	127	29	0
3660	"bus"	0	322	26.96	186	105	29	0
3660	"car"	1	322	61.18	221	0	29	0
3661	"train"	0	438	56.6	193	135	70	0
3661	"air"	0	438	147.3	46	97	70	0
3661	"bus"	0	438	26.96	186	125	70	0
3661	"car"	1	438	83.22	331	0	70	0
3687	"train"	0	210	42.95	170	75	35	1
3687	"air"	0	210	132.55	46	74	35	1
3687	"bus"	0	210	26.46	186	80	35	1
3687	"car"	1	210	39.9	161	0	35	1
3688	"train"	0	210	42.95	170	75	55	1
3688	"air"	0	210	132.55	46	74	55	1
3688	"bus"	0	210	26.46	186	80	55	1
3688	"car"	1	210	39.9	161	0	55	1
3689	"train"	0	210	42.95	170	75	5	1
3689	"air"	0	210	132.55	46	74	5	1
3689	"bus"	0	210	26.46	186	80	5	1
3689	"car"	1	210	39.9	161	0	5	1
3690	"train"	1	228	46.7	166	70	35	1
3690	"air"	0	228	133.55	46	74	35	1
3690	"bus"	0	228	23.71	186	66	35	1
3690	"car"	0	228	43.32	156	0	35	1
3691	"train"	0	228	46.7	166	70	70	1
3691	"air"	1	228	133.55	46	74	70	1
3691	"bus"	0	228	23.71	186	66	70	1
3691	"car"	0	228	43.32	156	0	70	1
3692	"train"	0	228	46.7	166	70	45	1
3692	"air"	1	228	133.55	46	74	45	1
3692	"bus"	0	228	23.71	186	66	45	1
3692	"car"	0	228	43.32	156	0	45	1
3693	"train"	0	228	46.7	166	70	70	1
3693	"air"	1	228	133.55	46	74	70	1
3693	"bus"	0	228	23.71	186	66	70	1
3693	"car"	0	228	43.32	156	0	70	1
3694	"train"	0	228	46.7	166	70	70	1
3694	"air"	1	228	133.55	46	74	70	1
3694	"bus"	0	228	23.71	186	66	70	1
3694	"car"	0	228	43.32	156	0	70	1
3695	"train"	0	228	46.7	166	70	25	1
3695	"air"	0	228	133.55	46	74	25	1
3695	"bus"	0	228	23.71	186	66	25	1
3695	"car"	1	228	43.32	156	0	25	1
3696	"train"	0	228	46.7	166	70	35	1
3696	"air"	0	228	133.55	46	74	35	1
3696	"bus"	0	228	23.71	186	66	35	1
3696	"car"	1	228	43.32	156	0	35	1
3697	"train"	0	228	46.7	166	70	35	1
3697	"air"	0	228	133.55	46	74	35	1
3697	"bus"	0	228	23.71	186	66	35	1
3697	"car"	1	228	43.32	156	0	35	1
3698	"train"	0	228	46.7	166	70	70	1
3698	"air"	0	228	133.55	46	74	70	1
3698	"bus"	0	228	23.71	186	66	70	1
3698	"car"	1	228	43.32	156	0	70	1
3699	"train"	0	228	46.7	166	70	70	1
3699	"air"	0	228	133.55	46	74	70	1
3699	"bus"	0	228	23.71	186	66	70	1
3699	"car"	1	228	43.32	156	0	70	1
3700	"train"	0	228	46.7	166	70	70	1
3700	"air"	0	228	133.55	46	74	70	1
3700	"bus"	0	228	23.71	186	66	70	1
3700	"car"	1	228	43.32	156	0	70	1
3701	"train"	0	228	46.7	166	70	15	1
3701	"air"	0	228	133.55	46	74	15	1
3701	"bus"	0	228	23.71	186	66	15	1
3701	"car"	1	228	43.32	156	0	15	1
3702	"train"	0	228	46.7	166	70	35	1
3702	"air"	0	228	133.55	46	74	35	1
3702	"bus"	0	228	23.71	186	66	35	1
3702	"car"	1	228	43.32	156	0	35	1
3703	"train"	0	228	46.7	166	70	55	1
3703	"air"	0	228	133.55	46	74	55	1
3703	"bus"	0	228	23.71	186	66	55	1
3703	"car"	1	228	43.32	156	0	55	1
3704	"train"	0	231	47.25	193	78	70	1
3704	"air"	1	231	134.55	46	82	70	1
3704	"bus"	0	231	23.21	186	66	70	1
3704	"car"	0	231	43.89	161	0	70	1
3705	"train"	0	231	47.25	193	78	70	1
3705	"air"	1	231	134.55	46	82	70	1
3705	"bus"	0	231	23.21	186	66	70	1
3705	"car"	0	231	43.89	161	0	70	1
3706	"train"	0	231	47.25	193	78	70	1
3706	"air"	1	231	134.55	46	82	70	1
3706	"bus"	0	231	23.21	186	66	70	1
3706	"car"	0	231	43.89	161	0	70	1
3707	"train"	0	231	47.25	193	78	70	1
3707	"air"	1	231	134.55	46	82	70	1
3707	"bus"	0	231	23.21	186	66	70	1
3707	"car"	0	231	43.89	161	0	70	1
3708	"train"	0	231	47.25	193	78	55	1
3708	"air"	1	231	134.55	46	82	55	1
3708	"bus"	0	231	23.21	186	66	55	1
3708	"car"	0	231	43.89	161	0	55	1
3709	"train"	0	231	47.25	193	78	70	1
3709	"air"	1	231	134.55	46	82	70	1
3709	"bus"	0	231	23.21	186	66	70	1
3709	"car"	0	231	43.89	161	0	70	1
3710	"train"	0	231	47.25	193	78	70	1
3710	"air"	1	231	134.55	46	82	70	1
3710	"bus"	0	231	23.21	186	66	70	1
3710	"car"	0	231	43.89	161	0	70	1
3711	"train"	0	231	47.25	193	78	25	1
3711	"air"	1	231	134.55	46	82	25	1
3711	"bus"	0	231	23.21	186	66	25	1
3711	"car"	0	231	43.89	161	0	25	1
3712	"train"	0	231	47.25	193	78	70	1
3712	"air"	1	231	134.55	46	82	70	1
3712	"bus"	0	231	23.21	186	66	70	1
3712	"car"	0	231	43.89	161	0	70	1
3713	"train"	0	231	47.25	193	78	70	1
3713	"air"	1	231	134.55	46	82	70	1
3713	"bus"	0	231	23.21	186	66	70	1
3713	"car"	0	231	43.89	161	0	70	1
3714	"train"	0	231	47.25	193	78	35	1
3714	"air"	1	231	134.55	46	82	35	1
3714	"bus"	0	231	23.21	186	66	35	1
3714	"car"	0	231	43.89	161	0	35	1
3715	"train"	0	231	47.25	193	78	45	1
3715	"air"	1	231	134.55	46	82	45	1
3715	"bus"	0	231	23.21	186	66	45	1
3715	"car"	0	231	43.89	161	0	45	1
3716	"train"	0	231	47.25	193	78	25	1
3716	"air"	1	231	134.55	46	82	25	1
3716	"bus"	0	231	23.21	186	66	25	1
3716	"car"	0	231	43.89	161	0	25	1
3717	"train"	0	231	47.25	193	78	70	1
3717	"air"	0	231	134.55	46	82	70	1
3717	"bus"	0	231	23.21	186	66	70	1
3717	"car"	1	231	43.89	161	0	70	1
3718	"train"	0	231	47.25	193	78	25	1
3718	"air"	0	231	134.55	46	82	25	1
3718	"bus"	0	231	23.21	186	66	25	1
3718	"car"	1	231	43.89	161	0	25	1
3719	"train"	0	231	47.25	193	78	55	1
3719	"air"	0	231	134.55	46	82	55	1
3719	"bus"	0	231	23.21	186	66	55	1
3719	"car"	1	231	43.89	161	0	55	1
3720	"train"	0	231	47.25	193	78	45	1
3720	"air"	0	231	134.55	46	82	45	1
3720	"bus"	0	231	23.21	186	66	45	1
3720	"car"	1	231	43.89	161	0	45	1
3721	"train"	0	231	47.25	193	78	70	1
3721	"air"	0	231	134.55	46	82	70	1
3721	"bus"	0	231	23.21	186	66	70	1
3721	"car"	1	231	43.89	161	0	70	1
3722	"train"	0	231	47.25	193	78	45	1
3722	"air"	0	231	134.55	46	82	45	1
3722	"bus"	0	231	23.21	186	66	45	1
3722	"car"	1	231	43.89	161	0	45	1
3723	"train"	0	231	47.25	193	78	55	1
3723	"air"	0	231	134.55	46	82	55	1
3723	"bus"	0	231	23.21	186	66	55	1
3723	"car"	1	231	43.89	161	0	55	1
3724	"train"	0	231	47.25	193	78	55	1
3724	"air"	0	231	134.55	46	82	55	1
3724	"bus"	0	231	23.21	186	66	55	1
3724	"car"	1	231	43.89	161	0	55	1
3725	"train"	0	231	47.25	193	78	35	1
3725	"air"	0	231	134.55	46	82	35	1
3725	"bus"	0	231	23.21	186	66	35	1
3725	"car"	1	231	43.89	161	0	35	1
3726	"train"	0	237	50.95	193	90	70	1
3726	"air"	0	237	142.55	46	91	70	1
3726	"bus"	0	237	23.46	186	75	70	1
3726	"car"	1	237	45.03	168	0	70	1
3727	"train"	0	255	50.95	193	90	45	1
3727	"air"	1	255	130.55	46	74	45	1
3727	"bus"	0	255	23.46	186	75	45	1
3727	"car"	0	255	48.45	181	0	45	1
3728	"train"	0	255	50.95	193	90	35	1
3728	"air"	0	255	130.55	46	74	35	1
3728	"bus"	0	255	23.46	186	75	35	1
3728	"car"	1	255	48.45	181	0	35	1
3729	"train"	0	255	50.95	193	90	35	1
3729	"air"	0	255	130.55	46	74	35	1
3729	"bus"	0	255	23.46	186	75	35	1
3729	"car"	1	255	48.45	181	0	35	1
3730	"train"	0	372	50.95	193	90	70	1
3730	"air"	0	372	142.55	46	86	70	1
3730	"bus"	0	372	25.46	186	75	70	1
3730	"car"	1	372	70.68	277	0	70	1
3755	"train"	0	322	51.95	193	110	25	1
3755	"air"	0	322	142.55	46	116	25	1
3755	"bus"	0	322	26.46	186	95	25	1
3755	"car"	1	322	61.18	221	0	25	1
3756	"train"	0	235	50.95	193	90	70	1
3756	"air"	0	235	134.55	46	81	70	1
3756	"bus"	0	235	23.46	186	75	70	1
3756	"car"	1	235	44.65	168	0	70	1
3757	"train"	0	235	50.95	193	90	70	1
3757	"air"	0	235	134.55	46	81	70	1
3757	"bus"	0	235	23.46	186	75	70	1
3757	"car"	1	235	44.65	168	0	70	1
3758	"train"	0	235	50.95	193	90	70	1
3758	"air"	0	235	134.55	46	81	70	1
3758	"bus"	0	235	23.46	186	75	70	1
3758	"car"	1	235	44.65	168	0	70	1
3759	"train"	0	235	50.95	193	90	45	1
3759	"air"	0	235	134.55	46	81	45	1
3759	"bus"	0	235	23.46	186	75	45	1
3759	"car"	1	235	44.65	168	0	45	1
3760	"train"	0	295	51.45	193	100	55	1
3760	"air"	0	295	142.55	46	96	55	1
3760	"bus"	0	295	26.46	186	85	55	1
3760	"car"	1	295	56.05	199	0	55	1
3761	"train"	0	438	52.95	193	130	35	1
3761	"air"	0	438	142.55	46	86	35	1
3761	"bus"	0	438	26.46	186	115	35	1
3761	"car"	1	438	83.22	331	0	35	1
3762	"train"	0	127	31.15	120	65	35	1
3762	"air"	0	127	145.3	46	155	35	1
3762	"bus"	0	127	14.96	115	62	35	1
3762	"car"	1	127	24.13	87	0	35	1
3763	"train"	0	127	31.15	120	65	70	1
3763	"air"	0	127	145.3	46	155	70	1
3763	"bus"	0	127	14.96	115	62	70	1
3763	"car"	1	127	24.13	87	0	70	1
3764	"train"	0	127	31.15	120	65	35	1
3764	"air"	0	127	145.3	46	155	35	1
3764	"bus"	0	127	14.96	115	62	35	1
3764	"car"	1	127	24.13	87	0	35	1
3765	"train"	0	127	31.15	120	65	55	1
3765	"air"	0	127	145.3	46	155	55	1
3765	"bus"	0	127	14.96	115	62	55	1
3765	"car"	1	127	24.13	87	0	55	1
3766	"train"	0	127	31.15	120	65	70	1
3766	"air"	0	127	145.3	46	155	70	1
3766	"bus"	0	127	14.96	115	62	70	1
3766	"car"	1	127	24.13	87	0	70	1
3767	"train"	0	127	31.15	120	65	55	1
3767	"air"	0	127	145.3	46	155	55	1
3767	"bus"	0	127	14.96	115	62	55	1
3767	"car"	1	127	24.13	87	0	55	1
3768	"train"	0	127	31.15	120	65	70	1
3768	"air"	0	127	145.3	46	155	70	1
3768	"bus"	0	127	14.96	115	62	70	1
3768	"car"	1	127	24.13	87	0	70	1
3769	"train"	0	277	33.35	120	90	15	1
3769	"air"	0	277	145.3	46	150	15	1
3769	"bus"	0	277	19.26	115	83	15	1
3769	"car"	1	277	52.63	211	0	15	1
3770	"train"	0	277	33.35	120	90	45	1
3770	"air"	0	277	145.3	46	150	45	1
3770	"bus"	0	277	19.26	115	83	45	1
3770	"car"	1	277	52.63	211	0	45	1
3771	"train"	1	218	44.9	166	65	70	1
3771	"air"	0	218	136.3	46	78	70	1
3771	"bus"	0	218	24.11	186	69	70	1
3771	"car"	0	218	41.42	143	0	70	1
3772	"train"	1	218	44.9	166	65	15	1
3772	"air"	0	218	136.3	46	78	15	1
3772	"bus"	0	218	24.11	186	69	15	1
3772	"car"	0	218	41.42	143	0	15	1
3773	"train"	0	218	44.9	166	65	15	1
3773	"air"	0	218	136.3	46	78	15	1
3773	"bus"	0	218	24.11	186	69	15	1
3773	"car"	1	218	41.42	143	0	15	1
3774	"train"	0	218	44.9	166	65	55	1
3774	"air"	0	218	136.3	46	78	55	1
3774	"bus"	0	218	24.11	186	69	55	1
3774	"car"	1	218	41.42	143	0	55	1
3775	"train"	0	218	44.9	166	65	70	1
3775	"air"	0	218	136.3	46	78	70	1
3775	"bus"	0	218	24.11	186	69	70	1
3775	"car"	1	218	41.42	143	0	70	1
3776	"train"	0	218	44.9	166	65	25	1
3776	"air"	0	218	136.3	46	78	25	1
3776	"bus"	0	218	24.11	186	69	25	1
3776	"car"	1	218	41.42	143	0	25	1
3777	"train"	0	218	44.9	166	65	55	1
3777	"air"	0	218	136.3	46	78	55	1
3777	"bus"	0	218	24.11	186	69	55	1
3777	"car"	1	218	41.42	143	0	55	1
3778	"train"	0	218	44.9	166	65	70	1
3778	"air"	0	218	136.3	46	78	70	1
3778	"bus"	0	218	24.11	186	69	70	1
3778	"car"	1	218	41.42	143	0	70	1
3779	"train"	0	218	44.9	166	65	55	1
3779	"air"	0	218	136.3	46	78	55	1
3779	"bus"	0	218	24.11	186	69	55	1
3779	"car"	1	218	41.42	143	0	55	1
3780	"train"	1	221	45.45	193	73	70	1
3780	"air"	0	221	137.3	46	86	70	1
3780	"bus"	0	221	23.61	186	69	70	1
3780	"car"	0	221	41.99	148	0	70	1
3781	"train"	1	221	45.45	193	73	70	1
3781	"air"	0	221	137.3	46	86	70	1
3781	"bus"	0	221	23.61	186	69	70	1
3781	"car"	0	221	41.99	148	0	70	1
3782	"train"	1	221	45.45	193	73	70	1
3782	"air"	0	221	137.3	46	86	70	1
3782	"bus"	0	221	23.61	186	69	70	1
3782	"car"	0	221	41.99	148	0	70	1
3783	"train"	1	221	45.45	193	73	45	1
3783	"air"	0	221	137.3	46	86	45	1
3783	"bus"	0	221	23.61	186	69	45	1
3783	"car"	0	221	41.99	148	0	45	1
3784	"train"	1	221	45.45	193	73	55	1
3784	"air"	0	221	137.3	46	86	55	1
3784	"bus"	0	221	23.61	186	69	55	1
3784	"car"	0	221	41.99	148	0	55	1
3785	"train"	0	221	45.45	193	73	45	1
3785	"air"	1	221	137.3	46	86	45	1
3785	"bus"	0	221	23.61	186	69	45	1
3785	"car"	0	221	41.99	148	0	45	1
3786	"train"	0	221	45.45	193	73	70	1
3786	"air"	1	221	137.3	46	86	70	1
3786	"bus"	0	221	23.61	186	69	70	1
3786	"car"	0	221	41.99	148	0	70	1
3787	"train"	0	221	45.45	193	73	70	1
3787	"air"	1	221	137.3	46	86	70	1
3787	"bus"	0	221	23.61	186	69	70	1
3787	"car"	0	221	41.99	148	0	70	1
3788	"train"	0	221	45.45	193	73	70	1
3788	"air"	1	221	137.3	46	86	70	1
3788	"bus"	0	221	23.61	186	69	70	1
3788	"car"	0	221	41.99	148	0	70	1
3789	"train"	0	221	45.45	193	73	35	1
3789	"air"	1	221	137.3	46	86	35	1
3789	"bus"	0	221	23.61	186	69	35	1
3789	"car"	0	221	41.99	148	0	35	1
3790	"train"	0	221	45.45	193	73	25	1
3790	"air"	0	221	137.3	46	86	25	1
3790	"bus"	1	221	23.61	186	69	25	1
3790	"car"	0	221	41.99	148	0	25	1
3791	"train"	0	221	45.45	193	73	70	1
3791	"air"	0	221	137.3	46	86	70	1
3791	"bus"	0	221	23.61	186	69	70	1
3791	"car"	1	221	41.99	148	0	70	1
3792	"train"	0	221	45.45	193	73	70	1
3792	"air"	0	221	137.3	46	86	70	1
3792	"bus"	0	221	23.61	186	69	70	1
3792	"car"	1	221	41.99	148	0	70	1
3793	"train"	0	221	45.45	193	73	15	1
3793	"air"	0	221	137.3	46	86	15	1
3793	"bus"	0	221	23.61	186	69	15	1
3793	"car"	1	221	41.99	148	0	15	1
3794	"train"	0	221	45.45	193	73	70	1
3794	"air"	0	221	137.3	46	86	70	1
3794	"bus"	0	221	23.61	186	69	70	1
3794	"car"	1	221	41.99	148	0	70	1
3795	"train"	0	221	45.45	193	73	70	1
3795	"air"	0	221	137.3	46	86	70	1
3795	"bus"	0	221	23.61	186	69	70	1
3795	"car"	1	221	41.99	148	0	70	1
3796	"train"	0	221	45.45	193	73	15	1
3796	"air"	0	221	137.3	46	86	15	1
3796	"bus"	0	221	23.61	186	69	15	1
3796	"car"	1	221	41.99	148	0	15	1
3797	"train"	0	221	45.45	193	73	45	1
3797	"air"	0	221	137.3	46	86	45	1
3797	"bus"	0	221	23.61	186	69	45	1
3797	"car"	1	221	41.99	148	0	45	1
3798	"train"	0	221	45.45	193	73	35	1
3798	"air"	0	221	137.3	46	86	35	1
3798	"bus"	0	221	23.61	186	69	35	1
3798	"car"	1	221	41.99	148	0	35	1
3799	"train"	0	221	45.45	193	73	70	1
3799	"air"	0	221	137.3	46	86	70	1
3799	"bus"	0	221	23.61	186	69	70	1
3799	"car"	1	221	41.99	148	0	70	1
3800	"train"	0	221	45.45	193	73	45	1
3800	"air"	0	221	137.3	46	86	45	1
3800	"bus"	0	221	23.61	186	69	45	1
3800	"car"	1	221	41.99	148	0	45	1
3801	"train"	0	221	45.45	193	73	70	1
3801	"air"	0	221	137.3	46	86	70	1
3801	"bus"	0	221	23.61	186	69	70	1
3801	"car"	1	221	41.99	148	0	70	1
3802	"train"	0	245	49.15	193	85	55	1
3802	"air"	0	245	133.3	46	78	55	1
3802	"bus"	0	245	23.86	186	78	55	1
3802	"car"	1	245	46.55	167	0	55	1
3803	"train"	0	245	49.15	193	85	55	1
3803	"air"	0	245	133.3	46	78	55	1
3803	"bus"	0	245	23.86	186	78	55	1
3803	"car"	1	245	46.55	167	0	55	1
3809	"train"	0	156	36.35	120	125	25	1
3809	"air"	0	156	145.3	46	130	25	1
3809	"bus"	0	156	16.26	115	83	25	1
3809	"car"	1	156	29.64	123	0	25	1
3810	"train"	0	144	32.35	120	80	45	1
3810	"air"	0	144	145.3	46	110	45	1
3810	"bus"	0	144	16.26	115	73	45	1
3810	"car"	1	144	27.36	101	0	45	1
3811	"train"	0	144	32.35	120	80	15	1
3811	"air"	0	144	145.3	46	110	15	1
3811	"bus"	0	144	16.26	115	73	15	1
3811	"car"	1	144	27.36	101	0	15	1
3812	"train"	0	144	32.35	120	80	70	1
3812	"air"	0	144	145.3	46	110	70	1
3812	"bus"	0	144	16.26	115	73	70	1
3812	"car"	1	144	27.36	101	0	70	1
3813	"train"	0	144	32.35	120	80	70	1
3813	"air"	0	144	145.3	46	110	70	1
3813	"bus"	0	144	16.26	115	73	70	1
3813	"car"	1	144	27.36	101	0	70	1
3814	"train"	0	144	32.35	120	80	70	1
3814	"air"	0	144	145.3	46	110	70	1
3814	"bus"	0	144	16.26	115	73	70	1
3814	"car"	1	144	27.36	101	0	70	1
3815	"train"	0	312	50.15	193	105	45	1
3815	"air"	0	312	145.3	46	120	45	1
3815	"bus"	0	312	26.86	186	98	45	1
3815	"car"	1	312	59.28	208	0	45	1
3816	"train"	0	225	49.15	193	85	70	1
3816	"air"	0	225	137.3	46	85	70	1
3816	"bus"	0	225	23.86	186	78	70	1
3816	"car"	1	225	42.75	155	0	70	1
3817	"train"	0	382	50.65	193	115	45	1
3817	"air"	0	382	145.3	46	110	45	1
3817	"bus"	0	382	26.86	186	108	45	1
3817	"car"	1	382	72.58	266	0	45	1
3818	"train"	0	428	51.15	193	125	25	1
3818	"air"	0	428	145.3	46	90	25	1
3818	"bus"	0	428	26.86	186	118	25	1
3818	"car"	1	428	81.32	318	0	25	1
3819	"train"	0	428	51.15	193	125	55	1
3819	"air"	0	428	145.3	46	90	55	1
3819	"bus"	0	428	26.86	186	118	55	1
3819	"car"	1	428	81.32	318	0	55	1
3820	"train"	0	132	30.6	120	60	35	1
3820	"air"	0	132	145.95	46	158	35	1
3820	"bus"	0	132	15.16	115	59	35	1
3820	"car"	1	132	25.08	94	0	35	1
3821	"train"	1	223	44.35	166	60	70	1
3821	"air"	0	223	136.95	46	81	70	1
3821	"bus"	0	223	24.31	186	66	70	1
3821	"car"	0	223	42.37	150	0	70	1
3822	"train"	0	223	44.35	166	60	45	1
3822	"air"	0	223	136.95	46	81	45	1
3822	"bus"	0	223	24.31	186	66	45	1
3822	"car"	1	223	42.37	150	0	45	1
3823	"train"	0	223	44.35	166	60	55	1
3823	"air"	0	223	136.95	46	81	55	1
3823	"bus"	0	223	24.31	186	66	55	1
3823	"car"	1	223	42.37	150	0	55	1
3824	"train"	0	226	44.9	193	68	55	1
3824	"air"	0	226	137.95	46	89	55	1
3824	"bus"	1	226	23.81	186	66	55	1
3824	"car"	0	226	42.94	154	0	55	1
3825	"train"	0	226	44.9	193	68	45	1
3825	"air"	0	226	137.95	46	89	45	1
3825	"bus"	0	226	23.81	186	66	45	1
3825	"car"	1	226	42.94	154	0	45	1
3826	"train"	0	226	44.9	193	68	55	1
3826	"air"	0	226	137.95	46	89	55	1
3826	"bus"	0	226	23.81	186	66	55	1
3826	"car"	1	226	42.94	154	0	55	1
3829	"train"	0	433	50.6	193	120	55	1
3829	"air"	0	433	145.95	46	93	55	1
3829	"bus"	0	433	27.06	186	115	55	1
3829	"car"	1	433	82.27	325	0	55	1
3830	"train"	0	132	28.6	120	52	22	1
3830	"air"	0	132	151.85	46	155	22	1
3830	"bus"	0	132	15.11	115	57	22	1
3830	"car"	1	132	25.08	94	0	22	1
3831	"train"	0	132	28.6	120	52	70	1
3831	"air"	0	132	151.85	46	155	70	1
3831	"bus"	0	132	15.11	115	57	70	1
3831	"car"	1	132	25.08	94	0	70	1
3832	"train"	0	132	28.6	120	52	70	1
3832	"air"	0	132	151.85	46	155	70	1
3832	"bus"	0	132	15.11	115	57	70	1
3832	"car"	1	132	25.08	94	0	70	1
3833	"train"	0	132	28.6	120	52	70	1
3833	"air"	0	132	151.85	46	155	70	1
