schlcode	enrollment	enrollment_boys	enrollment_girls	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	popcode	grade	classid	classize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	disadvantaged	c_num5rd	flgrm5	mrkgrm5	ngrm5	flmth5	mrkmth5	nmth5
61136	36	17	19		1							703	11	5	1	39	20	76.199997	15	20	85.050003	30	27	1	30	85	20	15	76	20
61137	51	28	23		2							703	12	5	1	24	23	59.740002	47.799999	23	71.089996	26.1	35	2	30.950001	70	42	43.18	54	44
61137	51	28	23		2							703	12	5	2	26	21	48.049999	38.099998	19	68.629997	36.799999	35	2	30.950001	70	42	43.18	54	44
61138	72	40	32		2							71001	11	5	1	30	24	58.669998	33.299999	25	55.84	64	31	3	51.919998	61	52	32.080002	58	53
61138	72	40	32		2							71001	11	5	2	12	29	58.240002	31	27	65.040001	40.700001	31	3	51.919998	61	52	32.080002	58	53
61139	28	14	14		1							71001	12	5	1	28	27	58.040001	25.9	27	67.559998	40.700001	49	1	40.740002	68	27	25.93	58	27
61140	36	17	19		1							90001	11	5	1	34	31	51.189999	54.799999	28	64.57	50	25	1	50	65	28	54.84	51	31
61141	47	23	24		2							22004	12	5	2	23	22	50.5	50	22	66.589996	27.299999	52	2	22.73	70	44	48.889999	57	45
61141	47	23	24		2							22004	12	5	1	27	23	63.217392	47.828262	22	73.410004	18.16	52	2	22.73	70	44	48.889999	57	45
61142	27	14	13		1							8318	12	5	2	9	15	49.669998	40	15	46	66.699997	51	2	66.669998	46	15	40	50	15
61143	110	60	50		3							26302	11	5	2	33	33	72.580002	24.200001	31	75.480003	19.4	21	4	19.35	75	93	22.450001	70	98
61143	110	60	50		3							26302	11	5	3	33	32	64.559998	31.299999	30	70	23.299999	21	4	19.35	75	93	22.450001	70	98
61143	110	60	50		3							26302	11	5	4	12	33	72.330002	12.1	32	77.839996	15.6	21	4	19.35	75	93	22.450001	70	98
61145	65	34	31		2							25601	11	5	1	33	33	64.300003	33.299999	31	78	16.1	6	2	18.33	79	60	31.25	62	64
61145	65	34	31		2							25601	11	5	2	32	31	59.551613	29.067741	29	80.068962	20.713793	6	2	18.33	79	60	31.25	62	64
61149	62	28	34		2							22004	11	5	1	32	28	65.889999	25	27	64.330002	33.299999	37	2	44.439999	61	54	30.360001	59	56
61149	62	28	34		2							22004	11	5	2	31	28	52	35.700001	27	57.330002	55.599998	37	2	44.439999	61	54	30.360001	59	56
61150	38	22	16		1							22004	11	5	1	39	34	50.349998	47.099998	34	64.849998	50	46	1	50	65	34	47.060001	50	34
61151	42	42	0		2							2469	12	5	1	20	19	63.369999	26.299999	19	69.629997	10.5	42	2	10	73	40	25	68	40
61151	42	42	0		2							2469	12	5	2	22	21	73.139999	23.799999	21	75.760002	9.5	42	2	10	73	40	25	68	40
61152	30	13	17		1							10314	11	5	1	30	30	70.129997	26.700001	28	78.209999	25	32	1	25	78	28	26.67	70	30
61156	15	9	6		1							71001	12	5	1	15	14	53	57.139999	14	59	71.43	67	1	71.43	59	14	57.139999	53	14
61157	60	28	32		2							26005	11	5	1	32	26	68.309998	19.200001	26	75.379997	19.200001	10	2	25.93	73	54	12.96	71	54
61157	60	28	32		2							26005	11	5	2	34	28	74.07	7.0999999	28	71.43	32.099998	10	2	25.93	73	54	12.96	71	54
61163	53	28	25		2							71001	12	5	2	21	18	70.940002	16.700001	18	71.220001	27.799999	51	3	27.5	67	40	27.5	66	40
61163	53	28	25		2							71001	12	5	1	22	22	61.958183	36.336365	22	63.547272	27.254545	51	3	27.5	67	40	27.5	66	40
61165	56	33	23		2							90001	12	5	1	28	27	54.110001	48.099998	27	69.260002	22.200001	60	2	51.849998	54	54	63.639999	49	55
61165	56	33	23		2							90001	12	5	2	29	28	43.68	78.599998	27	37.810001	81.5	60	2	51.849998	54	54	63.639999	49	55
61169	50	23	27		2							26302	11	5	1	24	25	61	44	18	74.169998	27.799999	25	3	16.219999	76	37	28	65	50
61169	50	23	27		2							26302	11	5	2	24	25	68.879997	12	19	77.949997	5.3000002	25	3	16.219999	76	37	28	65	50
61171	19	12	7		1							8854	11	5	1	19	19	76.629997	15.8	19	84.790001	26.299999	2	1	26.32	85	19	15.79	77	19
61172	38	18	20		1							22004	11	5	1	38	38	60	23.68	37	71	29.73	43	1	29.73	71	37	23.68	60	38
61173	9	5	4		1							992	12	5	1	11	10	55.599998	40	9	66.559998	33.299999	36	1	33.330002	67	9	40	56	10
61174	55	30	25		2							703	11	5	1	28	25	62.16	28	25	70.599998	28	13	2	30.610001	71	49	28.57	64	49
61174	55	30	25		2							703	11	5	2	29	24	65.830002	29.200001	24	71.419998	33.299999	13	2	30.610001	71	49	28.57	64	49
61178	57	33	24		2							22004	12	5	1	21	18	62.279999	27.799999	18	68.830002	44.400002	52	3	44.189999	67	43	34.880001	56	43
61178	57	33	24		2							22004	12	5	2	25	25	50.919998	40	25	66.360001	44	52	3	44.189999	67	43	34.880001	56	43
61179	88	48	40		3							10348	11	5	2	29	28	62.540001	14.3	28	66.32	17.9	21	3	17.5	73	80	10.98	70	82
61179	88	48	40		3							10348	11	5	3	31	28	75.82	10.7	26	74.230003	26.9	21	3	17.5	73	80	10.98	70	82
61179	88	48	40		3							10348	11	5	1	28	26	71.766151	7.7061539	26	78.963844	7.6692309	21	3	17.5	73	80	10.98	70	82
61183	85	42	43		3							71001	11	5	1	28	28	72.889999	10.7	28	81.43	17.9	11	3	20.48	79	83	14.46	72	83
61183	85	42	43		3							71001	11	5	3	30	26	73.230003	15.4	26	81.459999	15.4	11	3	20.48	79	83	14.46	72	83
61183	85	42	43		3							71001	11	5	2	29	29	70.037933	17.247585	29	74.448273	27.525517	11	3	20.48	79	83	14.46	72	83
61186	60	27	33		2							6668	11	5	1	30	30	72.169998	16.700001	30	81.900002	16.700001	4	2	16.67	81	60	20	75	60
61186	60	27	33		2							6668	11	5	2	30	30	78.629997	23.299999	30	80.370003	16.700001	4	2	16.67	81	60	20	75	60
61188	56	24	32		2							703	11	5	1	25	21	55.240002	38.099998	21	74.330002	4.8000002	20	3	16.280001	73	43	27.27	60	44
61188	56	24	32		2							703	11	5	2	25	23	63.830002	17.4	22	70.82	27.299999	20	3	16.280001	73	43	27.27	60	44
61190	36	16	20		1							703	12	5	1	43	27	60.150002	22.200001	28	58.07	46.400002	44	1	46.43	58	28	22.219999	60	27
61193	68	36	32		2							90001	11	5	2	36	35	54.630001	48.599998	32	59.810001	56.299999	17	2	52.380001	61	63	43.939999	57	66
61193	68	36	32		2							90001	11	5	1	35	31	59.675808	38.678711	31	62.228386	48.333549	17	2	52.380001	61	63	43.939999	57	66
61196	49	27	22		2							703	11	5	1	27	25	62.32	44	24	67.169998	29.200001	23	2	36.169998	66	47	37.740002	57	53
61196	49	27	22		2							703	11	5	2	28	28	51.709999	32.099998	23	64.699997	43.5	23	2	36.169998	66	47	37.740002	57	53
61197	56	20	36		2							703	12	5	1	21	23	48.91	56.5	23	63.040001	39.099998	42	3	41.860001	60	43	65.120003	47	43
61197	56	20	36		2							703	12	5	2	24	20	45.049999	75	20	56.549999	45	42	3	41.860001	60	43	65.120003	47	43
61198	16	8	8		1							20420	11	5	1	16	16	73.5	25	16	82.129997	18.799999	0	1	18.75	82	16	25	74	16
61199	43	24	19		2							71001	11	5	2	22	20	70.050003	30	20	67.650002	30	46	2	27.030001	67	37	37.84	62	37
61199	43	24	19		2							71001	11	5	1	21	17	52.529411	47.06353	17	66.235291	23.535883	46	2	27.030001	67	37	37.84	62	37
61202	82	40	42		2							26302	11	5	1	36	35	73.540001	17.1	34	78.029999	26.5	19	3	19.700001	79	66	19.4	74	67
61202	82	40	42		2							26302	11	5	2	32	32	74.5	21.9	32	79.410004	12.5	19	3	19.700001	79	66	19.4	74	67
61203	31	19	12		1							90001	12	5	1	19	19	41	73.68	19	64	42.110001	52	2	42.110001	64	19	73.68	41	19
61204	71	32	39		2							26005	11	5	1	28	29	67	27.6	26	69.959999	30.799999	17	3	20.370001	74	54	22.809999	71	57
61204	71	32	39		2							26005	11	5	2	29	28	75.360001	17.9	28	77.139999	10.7	17	3	20.370001	74	54	22.809999	71	57
61205	55	35	20		2							10348	12	5	2	27	25	43.880001	48	26	52.27	57.700001	35	2	46.299999	57	54	52.830002	45	53
61205	55	35	20		2							10348	12	5	1	28	28	46	57.142502	28	61.392143	35.714287	35	2	46.299999	57	54	52.830002	45	53
61209	30	14	16		1							166	11	5	1	30	13	62.919998	38.5	13	75.849998	23.1	3	1	17.24	79	29	31.030001	65	29
61211	22	13	9		1							315	12	5	1	21	19	62.419998	31.6	19	69.629997	42.099998	53	1	42.110001	70	19	31.58	62	19
61213	48	21	27		2							8664	11	5	1	23	23	66.610001	30.4	23	80.959999	21.700001	0	2	18.18	81	44	31.82	64	44
61213	48	21	27		2							8664	11	5	2	23	21	61.860001	33.299999	21	81.099998	14.3	0	2	18.18	81	44	31.82	64	44
61218	30	14	16		1							90001	11	5	1	29	21	51.860001	47.599998	22	54.450001	59.099998	43	1	59.09	54	22	47.619999	52	21
61219	74	45	29		2							25601	11	5	1	31	27	62.669998	22.200001	27	75	22.200001	5	3	30.91	73	55	40	57	55
61219	74	45	29		2							25601	11	5	2	32	28	51.139999	57.099998	28	70.25	39.299999	5	3	30.91	73	55	40	57	55
61220	21	10	11		1							10314	12	5	1	21	20	71.650002	15	20	65.150002	40	48	1	40	65	20	15	72	20
61221	102	55	47		3							22004	11	5	2	29	28	57.459999	50	28	68.18	28.6	26	4	32.93	68	82	52.439999	58	82
61221	102	55	47		3							22004	11	5	3	28	24	57.330002	58.299999	24	65.75	50	26	4	32.93	68	82	52.439999	58	82
61221	102	55	47		3							22004	11	5	1	31	30	59.040001	50.029335	30	69.632004	23.315332	26	4	32.93	68	82	52.439999	58	82
61223	42	0	42		1							10348	12	5	1	21	19	55.889999	63.200001	19	68.790001	21.1	24	1	21.049999	68	38	55.259998	58	38
61223	42	0	42		1							10348	12	5	2	22	19	59.209999	47.400002	19	68	21.1	24	1	21.049999	68	38	55.259998	58	38
61224	56	22	34		2							8060	11	5	1	29	28	64.610001	28.6	28	74.5	17.9	1	2	24.07	74	54	24.07	62	54
61224	56	22	34		2							8060	11	5	2	27	26	59.959999	19.200001	26	73.230003	30.799999	1	2	24.07	74	54	24.07	62	54
61227	53	30	23		2							90001	11	5	1	29	28	62.709999	21.4	23	58.220001	52.200001	33	2	48.889999	61	45	32.080002	59	53
61227	53	30	23		2							90001	11	5	2	28	25	54.844799	44.041599	22	63.906364	45.429546	33	2	48.889999	61	45	32.080002	59	53
61228	57	25	32		2							703	11	5	1	29	28	70.139999	10.7	28	66.459999	28.6	17	2	28.299999	71	53	15.09	69	53
61228	57	25	32		2							703	11	5	2	29	25	67.360001	20	25	75.480003	28	17	2	28.299999	71	53	15.09	69	53
61231	37	37	0		1									5	1	37	36	65.559998	47.200001	36	78.690002	30.6	23	1						
61232	48	25	23		2							7484	11	5	1	23	21	70	14.3	21	78.57	33.299999	12	2	26.67	78	45	17.780001	69	45
61232	48	25	23		2							7484	11	5	2	25	24	67.379997	20.799999	24	77.629997	20.799999	12	2	26.67	78	45	17.780001	69	45
61233	109	52	57		3							703	11	5	1	36	35	64.57	31.4	34	72.589996	17.6	8	3	18.690001	74	107	28.440001	65	109
61233	109	52	57		3							703	11	5	3	36	36	63.389999	27.799999	36	71.830002	27.799999	8	3	18.690001	74	107	28.440001	65	109
61233	109	52	57		3							703	11	5	2	38	38	66.921318	26.32	37	77.407028	10.827838	8	3	18.690001	74	107	28.440001	65	109
61235	25	11	14		1							25601	12	5	1	21	15	53.130001	73.300003	15	74.529999	26.700001	19	2	26.67	74	15	73.330002	53	15
61237	95	59	36		3							26005	11	5	2	32	32	57	43.799999	32	70.720001	37.5	8	3	34.380001	70	96	40.630001	56	96
61237	95	59	36		3							26005	11	5	3	32	32	56.779999	34.400002	32	73.470001	18.799999	8	3	34.380001	70	96	40.630001	56	96
61237	95	59	36		3							26005	11	5	1	32	32	54.220001	43.689999	32	65.809998	46.84	8	3	34.380001	70	96	40.630001	56	96
61238	48	24	24		2							703	12	5	1	23	21	55.290001	42.900002	21	68	38.099998	26	2	29.549999	69	44	31.110001	58	45
61238	48	24	24		2							703	12	5	2	25	24	60.709999	20.799999	23	70.040001	21.700001	26	2	29.549999	69	44	31.110001	58	45
61239	71	30	41		2							90001	11	5	1	34	34	56	38.200001	34	61.5	50	26	2	47.830002	65	69	39.130001	57	69
61239	71	30	41		2							90001	11	5	2	36	35	58.139999	40	35	69.309998	45.700001	26	2	47.830002	65	69	39.130001	57	69
61240	54	31	23		2							703	12	5	2	20	19	55.580002	52.599998	19	70.629997	57.900002	44	3	47.369999	66	38	50	53	38
61240	54	31	23		2							703	12	5	1	21	19	50.419998	47.400002	19	61.369999	36.84	44	3	47.369999	66	38	50	53	38
61243	23	11	12		1							26302	12	5	1	22	21	56.43	33.299999	21	61.48	38.099998	66	1	38.099998	61	21	33.330002	56	21
61244	100	58	42		3							703	12	5	2	32	31	71.480003	19.4	31	77.029999	19.4	22	4	28.41	74	88	23.860001	67	88
61244	100	58	42		3							703	12	5	3	8	29	60.099998	27.6	29	69.07	41.400002	22	4	28.41	74	88	23.860001	67	88
61244	100	58	42		3							703	12	5	1	30	28	69.186432	24.924286	28	75.751427	24.931429	22	4	28.41	74	88	23.860001	67	88
61246	25	12	13		1							90001	12	5	1	26	22	42.59	68.199997	22	50.860001	63.599998	59	1	63.639999	51	22	68.18	43	22
61248	62	30	32		2							90001	11	5	1	31	27	57.740002	40.700001	27	65.07	44.400002	19	2	46.549999	61	58	37.93	58	58
61248	62	30	32		2							90001	11	5	2	34	31	57.580002	35.5	31	57.259998	48.400002	19	2	46.549999	61	58	37.93	58	58
61251	59	35	24		2							71001	11	5	1	30	30	57.77	33.299999	30	69.699997	40	27	2	37.93	68	58	31.030001	59	58
61251	59	35	24		2							71001	11	5	2	29	28	59.93	28.6	28	66.459999	35.700001	27	2	37.93	68	58	31.030001	59	58
61252	96	48	48		3							71001	12	5	2	26	29	70.239998	6.9000001	29	76.660004	10.3	42	4	25.93	73	81	16.049999	68	81
61252	96	48	48		3							71001	12	5	3	29	26	64.769997	23.1	26	67.769997	42.299999	42	4	25.93	73	81	16.049999	68	81
61252	96	48	48		3							71001	12	5	1	29	26	68.731537	19.205769	26	74.14769	26.993462	42	4	25.93	73	81	16.049999	68	81
61253	74	42	32		2							90001	11	5	1	37	34	61.060001	23.5	34	68.410004	44.099998	16	2	34.779999	71	69	22.860001	66	70
61253	74	42	32		2							90001	11	5	2	37	36	70.669998	22.200001	35	74.290001	25.700001	16	2	34.779999	71	69	22.860001	66	70
61254	54	33	21		2							25601	11	5	1	32	27	57.630001	29.6	27	73.779999	18.5	10	2	21.15	74	52	28.85	59	52
61254	54	33	21		2							25601	11	5	2	32	25	60.240002	28	25	74.760002	24	10	2	21.15	74	52	28.85	59	52
61255	69	33	36		2							703	11	5	1	35	30	68.099998	6.6999998	30	73.730003	23.299999	23	2	17.74	78	62	17.74	67	62
61255	69	33	36		2							703	11	5	2	35	32	65.96875	28.09	32	82.003128	12.5275	23	2	17.74	78	62	17.74	67	62
61256	67	32	35		2							26005	11	5	1	35	34	78.470001	2.9000001	34	76.940002	29.4	5	2	29.690001	77	64	4.6900001	76	64
61256	67	32	35		2							26005	11	5	2	32	30	73.470001	6.6999998	30	77.800003	30	5	2	29.690001	77	64	4.6900001	76	64
61261	63	29	34		2							90001	11	5	2	30	29	47.240002	72.400002	24	61.330002	45.799999	23	2	47.169998	61	53	57.380001	51	61
61261	63	29	34		2							90001	11	5	1	33	32	54.407501	43.768124	29	60.726898	48.303795	23	2	47.169998	61	53	57.380001	51	61
61262	61	38	23		2							90001	11	5	1	30	31	54.16	41.900002	24	71.459999	37.5	13	2	40.82	71	49	44.830002	57	58
61262	61	38	23		2							90001	11	5	2	30	27	59.259998	48.099998	25	70.040001	44	13	2	40.82	71	49	44.830002	57	58
61265	43	13	30		2							7369	12	5	2	22	19	71.470001	26.299999	19	79.839996	10.5	36	2	21.620001	77	37	24.32	71	37
61265	43	13	30		2							7369	12	5	1	21	18	70.503891	22.23	18	74.00222	33.357777	36	2	21.620001	77	37	24.32	71	37
61269	89	38	51		3							703	11	5	1	28	25	67.68	12	25	71.080002	16	10	3	18.42	73	76	22.370001	64	76
61269	89	38	51		3							703	11	5	2	30	24	60.830002	37.5	24	72.040001	12.5	10	3	18.42	73	76	22.370001	64	76
61269	89	38	51		3							703	11	5	3	29	27	63.560001	18.5	27	74.410004	25.9	10	3	18.42	73	76	22.370001	64	76
61270	9	2	7		1							11247	11	5	1	9	8	70.5	37.5	8	82.629997	12.5	0	1	12.5	83	8	37.5	71	8
61271	21	11	10		1							7633	12	5	1	15	14	57.93	42.900002	14	66.209999	50	34	2	50	66	14	42.860001	58	14
61274	45	23	22		1							703	11	5	1	27	23	59.91	39.099998	23	69.519997	34.799999	16	3	34.779999	69	23	39.130001	60	23
61277	62	30	32		2							22004	11	5	1	32	31	54.900002	54.799999	29	68.309998	37.900002	24	2	47.540001	65	61	52.380001	55	63
61277	62	30	32		2							22004	11	5	2	32	32	55.720001	50	32	61.220001	56.299999	24	2	47.540001	65	61	52.380001	55	63
61278	77	40	37		2							90001	11	5	1	31	28	66.610001	10.7	28	75.68	25	15	3	28.57	75	56	21.67	67	60
61278	77	40	37		2							90001	11	5	2	33	32	67.341248	31.268749	28	74.32	32.139999	15	3	28.57	75	56	21.67	67	60
61284	68	37	31		2							10314	11	5	1	35	20	69.5	10	20	71.900002	25	25	2	18.969999	74	58	20.690001	73	58
61284	68	37	31		2							10314	11	5	2	34	38	75.029999	26.299999	38	74.919998	15.8	25	2	18.969999	74	58	20.690001	73	58
61290	48	24	24		2							71001	11	5	2	25	22	60.139999	45.5	22	67.139999	40.900002	29	2	46.669998	66	45	42.220001	56	45
61290	48	24	24		2							71001	11	5	1	23	23	52.040001	39.082607	23	64.909569	52.189129	29	2	46.669998	66	45	42.220001	56	45
61291	194	103	91		5							703	11	5	1	40	37	58.049999	37.799999	33	66.550003	24.200001	8	5	17.75	74	169	29.67	62	182
61291	194	103	91		5							703	11	5	2	40	35	60.540001	34.299999	35	75.830002	17.1	8	5	17.75	74	169	29.67	62	182
61291	194	103	91		5							703	11	5	3	39	36	64.860001	25	35	78.029999	22.9	8	5	17.75	74	169	29.67	62	182
61291	194	103	91		5							703	11	5	5	39	37	61.860001	32.400002	32	78.410004	12.5	8	5	17.75	74	169	29.67	62	182
61291	194	103	91		5							703	11	5	4	37	37	64.688377	18.974054	34	71.047943	11.79853	8	5	17.75	74	169	29.67	62	182
61292	43	26	17		2							703	12	5	1	22	20	48.200001	60	20	61.700001	55	49	2	42.110001	67	38	39.470001	56	38
61292	43	26	17		2							703	12	5	2	21	18	63.830002	16.700001	18	72.389999	27.799999	49	2	42.110001	67	38	39.470001	56	38
61293	71	32	39		2							54239	12	5	1	31	29	62.169998	31	29	74.209999	24.1	7	3	16.129999	75	62	40.32	60	62
61293	71	32	39		2							54239	12	5	2	35	33	57.450001	48.5	33	76.550003	9.1000004	7	3	16.129999	75	62	40.32	60	62
61294	47	27	20		2							315	12	5	1	23	23	64.830002	21.700001	22	78	18.200001	36	2	13.04	80	46	25.530001	62	47
61294	47	27	20		2							315	12	5	2	24	24	59.959999	29.200001	24	81.5	8.3000002	36	2	13.04	80	46	25.530001	62	47
61297	78	36	42		2							90001	11	5	1	34	34	65.970001	38.200001	34	67.379997	32.400002	23	3	31.25	69	64	37.5	63	64
61297	78	36	42		2							90001	11	5	2	34	30	58.970001	36.700001	30	70.199997	30	23	3	31.25	69	64	37.5	63	64
61298	73	37	36		2							26005	11	5	1	31	30	77.099998	13.3	30	74.830002	13.3	7	3	25.860001	71	58	13.79	73	58
61298	73	37	36		2							26005	11	5	2	28	28	68.60714	14.315	28	66.896431	39.317142	7	3	25.860001	71	58	13.79	73	58
61299	28	28	0		1							10348	12	5	1	20	16	37.75	87.5	16	56.75	50	19	2	50	57	16	87.5	38	16
61300	65	24	41		2							703	11	5	1	33	24	53.959999	50	25	64.120003	36	12	2	50.939999	60	53	57.689999	50	52
61300	65	24	41		2							703	11	5	2	30	28	46.040001	64.300003	28	56.209999	64.300003	12	2	50.939999	60	53	57.689999	50	52
61305	30	15	15		1							90001	12	5	1	29	25	58.040001	32	25	61.279999	48	44	1	48	61	25	32	58	25
61308	42	20	22		1							22004	12	5	1	28	28	58.389999	46.400002	28	70.610001	28.6	40	2	28.57	71	28	46.43	58	28
61311	68	31	37		2							90001	11	5	1	33	31	57.549999	25.799999	31	64.230003	45.200001	25	2	35.48	64	62	20.629999	63	63
61311	68	31	37		2							90001	11	5	2	35	32	68.279686	15.621563	31	63.77	25.76	25	2	35.48	64	62	20.629999	63	63
61312	34	20	14		1							703	12	5	1	34	33	52.119999	45.5	32	58.84	50	41	1	50	59	32	45.450001	52	33
61314	22	12	10		1							90001	12	5	1	22	9	63.220001	33.299999	9	73.779999	0	36	1	31.58	70	19	26.32	68	19
61316	72	38	34		2							90001	11	5	1	35	31	73.900002	12.9	31	77.190002	22.6	9	3	17.24	80	58	8.6199999	77	58
61316	72	38	34		2							90001	11	5	2	28	27	81.370003	3.7	27	83.260002	11.1	9	3	17.24	80	58	8.6199999	77	58
61317	52	27	25		2							25601	11	5	2	28	27	75.779999	3.7	27	79.93	25.9	5	2	26.92	76	52	11.54	69	52
61317	52	27	25		2							25601	11	5	1	26	25	61.677601	20.0072	25	71.7556	28.021601	5	2	26.92	76	52	11.54	69	52
61318	28	16	12		1							26302	12	5	1	28	26	64	23.1	26	66.879997	38.5	54	1	38.459999	67	26	23.08	64	26
61320	79	35	44		2							703	11	5	1	39	38	62.470001	26.299999	38	74.839996	21.1	11	2	22.67	75	75	25.33	67	75
61320	79	35	44		2							703	11	5	2	40	37	71.652435	24.333784	37	75.164322	24.282433	11	2	22.67	75	75	25.33	67	75
61321	64	31	33		2							90001	11	5	1	34	30	44.169998	73.300003	30	55.970001	56.700001	35	2	63.16	59	57	74.139999	44	58
61321	64	31	33		2							90001	11	5	2	31	28	44.709999	75	27	62.150002	70.400002	35	2	63.16	59	57	74.139999	44	58
61325	49	23	26		2							22004	11	5	2	24	23	71.040001	26.1	23	74.220001	21.700001	17	2	27.66	73	47	17.02	73	47
61325	49	23	26		2							22004	11	5	1	25	24	74.878334	8.3183336	24	71.830833	33.371666	17	2	27.66	73	47	17.02	73	47
61326	46	18	28		2							315	11	5	1	23	23	72.349998	8.6999998	22	79.769997	18.200001	18	2	12.77	79	47	13.04	72	46
61326	46	18	28		2							315	11	5	2	23	23	71.699997	17.4	25	79.239998	8	18	2	12.77	79	47	13.04	72	46
61327	71	39	32		2							6668	11	5	1	36	35	68.599998	8.6000004	35	80.769997	14.3	5	2	14.49	80	69	14.49	70	69
61327	71	39	32		2							6668	11	5	2	35	34	72.529999	20.6	34	79.68	14.7	5	2	14.49	80	69	14.49	70	69
61329	100	53	47		3							26302	11	5	1	34	34	74.470001	8.8000002	34	69.379997	35.299999	16	3	28.57	72	98	17	71	100
61329	100	53	47		3							26302	11	5	3	33	33	71.580002	24.200001	33	70.760002	24.200001	16	3	28.57	72	98	17	71	100
61329	100	53	47		3							26302	11	5	2	33	33	66.844849	18.248486	31	76.19355	25.840645	16	3	28.57	72	98	17	71	100
61331	53	23	30		2							90001	11	5	1	27	24	67.129997	25	24	75.580002	29.200001	8	2	25	75	48	22.92	67	48
61331	53	23	30		2							90001	11	5	2	28	24	67.709999	20.799999	24	74.379997	20.799999	8	2	25	75	48	22.92	67	48
61332	35	12	23		1							25601	11	5	1	37	30	45	63.330002	30	65	50	7	1	50	65	30	63.330002	45	30
61334	15	10	5		1							37564	12	5	1	16	14	69.5	21.4	15	84.599998	6.6999998	3	1	6.6700001	85	15	21.43	69	14
61335	54	31	23		2							71001	11	5	1	26	27	63.700001	29.6	27	72.699997	33.299999	30	2	42.59	69	54	53.700001	59	54
61335	54	31	23		2							71001	11	5	2	28	27	53.810001	77.800003	27	65.779999	51.900002	30	2	42.59	69	54	53.700001	59	54
61338	61	29	32		2							90001	11	5	1	31	31	52.099998	54.799999	31	60.939999	51.599998	12	2	45.900002	66	61	57.380001	54	61
61338	61	29	32		2							90001	11	5	2	30	30	55.900002	60	30	71.730003	40	12	2	45.900002	66	61	57.380001	54	61
61339	60	36	24		2							2469	12	5	1	24	21	59.43	38.099998	21	72	28.6	36	3	34.150002	71	41	51.220001	57	41
61339	60	36	24		2							2469	12	5	2	27	20	54.448502	64.996002	20	69.949997	39.977501	36	3	34.150002	71	41	51.220001	57	41
