block	barrio	calle	altura	sameblock	distance	public	gasstation	bank	thefts	month	oneblock
442	Belgrano	Virrey Vertiz	a2000	0	5	0	0	0	.25	11	0
441	Belgrano	Virrey Vertiz	a1900	0	4	0	0	0	.25	11	0
129	Belgrano	Jose Hernandez	a1700	1	0	0	0	0	0	11	0
152	Belgrano	Virrey del Pino	a2800	0	5	0	0	0	0	11	0
148	Belgrano	Virrey del Pino	a2400	0	6	1	0	0	.5	11	0
150	Belgrano	Virrey del Pino	a2600	0	6	0	0	0	0	11	0
149	Belgrano	Virrey del Pino	a2500	0	7	0	0	0	0	11	0
151	Belgrano	Virrey del Pino	a2700	0	5	0	0	0	0	11	0
146	Belgrano	Virrey del Pino	a2200	0	4	0	0	0	0	11	0
144	Belgrano	Virrey del Pino	a2000	0	2	0	0	0	0	11	0
145	Belgrano	Virrey del Pino	a2100	0	3	0	0	0	0	11	0
147	Belgrano	Virrey del Pino	a2300	0	5	0	0	0	1.5	11	0
143	Belgrano	Virrey del Pino	a1900	0	1	0	0	0	0	11	1
141	Belgrano	Virrey del Pino	a1700	0	2	0	0	0	0	11	0
142	Belgrano	Virrey del Pino	a1800	0	1	1	0	0	0	11	1
140	Belgrano	Virrey del Pino	a1600	0	3	0	0	0	0	11	0
850	Once	Tucuman	a2300	0	1	0	0	0	0	12	1
798	Once	Pasteur	a700	0	1	0	0	0	0	12	1
858	Once	Viamonte	a2400	0	1	0	0	1	0	12	1
787	Once	Azcuenaga	a400	0	1	0	0	1	0	12	1
843	Once	Lavalle	a2300	1	0	0	0	1	0	12	0
797	Once	Pasteur	a600	1	0	0	0	0	0	12	0
844	Once	Lavalle	a2400	1	0	0	0	0	0	12	0
864	Once	San Luis	a2400	0	1	0	0	0	0	12	1
796	Once	Pasteur	a500	0	1	0	0	0	0	12	1
788	Once	Azcuenaga	a500	0	1	0	0	1	0	12	1
795	Once	Pasteur	a400	0	1	0	0	0	0	12	1
851	Once	Tucuman	a2400	0	2	0	0	0	0	12	0
789	Once	Azcuenaga	a600	0	1	0	0	0	0	12	1
790	Once	Azcuenaga	a700	1	0	0	0	0	0	12	0
870	Once	Cordoba	a2300	0	1	1	0	0	0	12	1
857	Once	Viamonte	a2300	1	0	0	0	0	0	12	0
871	Once	Cordoba	a2400	0	1	0	0	0	0	12	1
836	Once	Corrientes	a2400	0	2	0	0	1	1	12	0
823	Once	Sarmiento	a2400	0	2	0	0	0	0	12	0
808	Once	Bartolome Mitre	a2400	0	2	0	0	0	0	12	0
783	Once	Azcuenaga	a0-100	0	2	0	0	0	0	12	0
807	Once	Bartolome Mitre	a2300	0	2	0	0	0	0	12	0
792	Once	Pasteur	a100	0	2	0	0	0	0	12	0
794	Once	Pasteur	a300	0	1	0	0	0	0	12	1
814	Once	Tte. Gral. Peron	a2300	0	1	0	0	0	0	12	1
785	Once	Azcuenaga	a200	0	1	0	0	0	0	12	1
822	Once	Sarmiento	a2300	0	1	0	0	0	0	12	1
793	Once	Pasteur	a200	0	1	0	0	0	1	12	1
784	Once	Azcuenaga	a100	0	1	0	0	0	0	12	1
799	Once	Rivadavia	a2300	0	3	0	0	0	0	12	0
786	Once	Azcuenaga	a300	0	2	0	0	1	0	12	0
835	Once	Corrientes	a2300	0	2	0	0	1	0	12	0
815	Once	Tte. Gral. Peron	a2400	1	0	0	0	0	0	12	0
800	Once	Rivadavia	a2400	0	3	1	0	1	0	12	0
791	Once	Pasteur	a0-100	0	3	0	0	0	0	12	0
782	Once	Larrea	a750-800	0	2	0	0	0	0	12	0
781	Once	Larrea	a700-750	0	2	0	0	0	0	12	0
780	Once	Larrea	a600	0	2	0	0	0	0	12	0
779	Once	Larrea	a500	0	1	0	0	0	0	12	1
778	Once	Larrea	a400	0	1	0	0	1	0	12	1
776	Once	Larrea	a200	0	1	0	0	0	0	12	1
777	Once	Larrea	a300	0	2	0	0	0	0	12	0
774	Once	Larrea	a0-100	0	2	0	0	1	0	12	0
775	Once	Larrea	a100	0	1	0	0	0	0	12	1
687	V. Crespo	Velasco	a0-100	0	4	0	0	0	0	12	0
700	V. Crespo	Aguirre	a200	0	2	0	0	0	0	12	0
701	V. Crespo	Aguirre	a300	0	2	0	0	0	0	12	0
688	V. Crespo	Velasco	a100	0	4	0	0	0	0	12	0
689	V. Crespo	Velasco	a200	0	3	0	0	0	0	12	0
679	V. Crespo	Vera	a300	0	3	0	0	0	0	12	0
534	V. Crespo	Julian Alvarez	a400	0	3	0	0	0	0	12	0
535	V. Crespo	Julian Alvarez	a500	0	2	0	0	0	0	12	0
541	V. Crespo	Lavalleja	a500	0	3	0	0	0	0	12	0
698	V. Crespo	Aguirre	a0-100	0	4	0	0	0	0	12	0
540	V. Crespo	Lavalleja	a400	0	3	0	0	0	0	12	0
546	V. Crespo	Frias	a400	0	4	0	0	0	0	12	0
699	V. Crespo	Aguirre	a100	0	3	0	0	0	0	12	0
863	Once	Viamonte	a2900	0	1	0	0	0	0	12	1
758	Once	Pueyrredon	a800	0	2	1	0	0	0	12	0
872	Once	Cordoba	a2500-2550	0	1	0	0	0	0	12	1
771	Once	Paso	a600	0	2	0	0	1	0	12	0
731	Once	Jean Jaures	a800	0	1	0	1	0	0	12	1
862	Once	Viamonte	a2800	0	2	0	0	0	0	12	0
874	Once	Cordoba	a2600-2650	0	1	0	0	0	0	12	1
873	Once	Cordoba	a2550-2600	0	1	0	0	1	0	12	1
741	Once	Ecuador	a900	1	0	0	1	0	0	12	0
869	Once	San Luis	a2900	0	1	0	0	0	0	12	1
759	Once	Pueyrredon	a900	0	2	0	0	0	0	12	0
757	Once	Pueyrredon	a700	0	1	0	0	0	0	12	1
740	Once	Ecuador	a800	0	1	0	0	0	0	12	1
739	Once	Ecuador	a700	0	1	0	0	0	0	12	1
732	Once	Jean Jaures	a900	0	2	0	0	0	0	12	0
772	Once	Paso	a700-750	0	1	0	0	0	1	12	1
868	Once	San Luis	a2800	0	1	0	0	0	0	12	1
748	Once	Boulogne Sur Mer	a800	0	1	0	0	0	0	12	1
773	Once	Paso	a750-800	1	0	0	0	0	0	12	0
875	Once	Cordoba	a2650-2700	0	1	0	0	0	0	12	1
859	Once	Viamonte	a2500	0	2	0	0	0	0	12	0
867	Once	San Luis	a2700	0	1	0	0	0	0	12	1
749	Once	Boulogne Sur Mer	a900	1	0	0	0	0	0	12	0
747	Once	Boulogne Sur Mer	a700	0	1	0	0	0	.25	12	1
866	Once	San Luis	a2600	0	1	0	0	0	0	12	1
861	Once	Viamonte	a2700	0	2	0	0	0	0	12	0
865	Once	San Luis	a2500	0	1	0	0	0	0	12	1
860	Once	Viamonte	a2600	0	2	0	0	0	0	12	0
876	Once	Cordoba	a2700	0	1	0	0	0	0	12	1
756	Once	Pueyrredon	a600	1	0	0	0	1	0	12	0
729	Once	Jean Jaures	a600	0	1	0	0	0	0	12	1
848	Once	Lavalle	a2800	0	1	0	0	0	0	12	1
849	Once	Lavalle	a2900	0	1	0	0	0	0	12	1
728	Once	Jean Jaures	a500	0	2	0	0	0	0	12	0
746	Once	Boulogne Sur Mer	a600	1	0	0	0	0	.25	12	0
769	Once	Paso	a400	1	0	0	0	0	0	12	0
846	Once	Lavalle	a2600	0	1	1	0	0	0	12	1
730	Once	Jean Jaures	a700	1	0	0	0	0	0	12	0
755	Once	Pueyrredon	a500	0	1	1	0	1	0	12	1
845	Once	Lavalle	a2500	0	1	0	0	0	0	12	1
847	Once	Lavalle	a2700	0	1	0	0	0	0	12	1
738	Once	Ecuador	a600	1	0	0	0	0	0	12	0
770	Once	Paso	a500	0	1	0	0	0	0	12	1
745	Once	Boulogne Sur Mer	a500	0	1	0	0	0	0	12	1
737	Once	Ecuador	a500	1	0	0	0	0	0	12	0
856	Once	Tucuman	a2900	0	1	0	0	0	0	12	1
855	Once	Tucuman	a2800	0	1	0	0	0	.25	12	1
853	Once	Tucuman	a2600	0	1	0	0	0	0	12	1
852	Once	Tucuman	a2500	0	2	0	0	0	0	12	0
854	Once	Tucuman	a2700	0	1	0	0	0	.25	12	1
550	V. Crespo	Angel Gallardo	a200	0	3	0	0	0	0	12	0
533	V. Crespo	Julian Alvarez	a300	0	2	0	0	0	0	12	0
677	V. Crespo	Vera	a100	0	2	0	0	0	0	12	0
666	V. Crespo	Corrientes	a4900	0	3	0	0	0	0	12	0
678	V. Crespo	Vera	a200	0	2	0	0	0	0	12	0
709	V. Crespo	Luis Maria Drago	a0-100	0	2	0	0	0	0	12	0
549	V. Crespo	Angel Gallardo	a100	0	3	0	0	0	0	12	0
710	V. Crespo	Luis Maria Drago	a100	0	1	0	0	0	0	12	1
538	V. Crespo	Lavalleja	a200	0	1	0	0	0	0	12	1
676	V. Crespo	Vera	a0-100	0	3	0	0	0	0	12	0
544	V. Crespo	Frias	a200	0	2	0	0	0	0	12	0
547	V. Crespo	Angel Gallardo	a0-50	0	5	0	0	1	0	12	0
690	V. Crespo	Velasco	a300	0	3	0	0	0	0	12	0
548	V. Crespo	Angel Gallardo	a50-100	0	4	0	0	0	0	12	0
664	V. Crespo	Corrientes	a4700	0	4	0	0	0	0	12	0
539	V. Crespo	Lavalleja	a300	0	2	0	0	0	0	12	0
545	V. Crespo	Frias	a300	0	3	0	0	0	0	12	0
667	V. Crespo	Corrientes	a5000	0	3	0	0	1	0	12	0
665	V. Crespo	Corrientes	a4800	0	3	0	0	0	0	12	0
733	Once	Ecuador	a0-100	0	4	0	0	0	.25	12	0
828	Once	Sarmiento	a2900	0	2	0	0	0	.25	12	0
821	Once	Tte. Gral. Peron	a3000	0	1	0	0	0	0	12	1
726	Once	Jean Jaures	a300	0	2	0	0	0	0	12	0
742	Once	Boulogne Sur Mer	a200	0	1	0	0	0	.25	12	1
827	Once	Sarmiento	a2800	0	2	0	0	0	.25	12	0
744	Once	Boulogne Sur Mer	a400	0	1	0	0	0	.25	12	1
829	Once	Sarmiento	a3000	0	2	0	0	0	0	12	0
819	Once	Tte. Gral. Peron	a2800	0	1	0	0	0	0	12	1
806	Once	Rivadavia	a3000	0	4	0	1	0	0	12	0
727	Once	Jean Jaures	a400	0	2	1	1	0	0	12	0
834	Once	Valentin Gomez	a3000	0	1	0	0	1	0	12	1
736	Once	Ecuador	a400	0	1	0	0	0	0	12	1
820	Once	Tte. Gral. Peron	a2900	1	0	1	0	0	0	12	0
804	Once	Rivadavia	a2800	0	4	0	0	1	0	12	0
832	Once	Valentin Gomez	a2800	0	1	0	0	1	.25	12	1
735	Once	Ecuador	a300	0	1	0	0	1	0	12	1
833	Once	Valentin Gomez	a2900	1	0	0	0	0	.25	12	0
734	Once	Ecuador	a200	0	1	0	0	0	1	12	1
724	Once	Jean Jaures	a0-100	0	3	0	0	0	0	12	0
725	Once	Jean Jaures	a200	0	2	0	0	0	0	12	0
813	Once	Bartolome Mitre	a3000	0	3	0	0	0	.25	12	0
805	Once	Rivadavia	a2900	0	5	0	0	0	0	12	0
743	Once	Boulogne Sur Mer	a300	0	1	0	0	0	1.5	12	1
812	Once	Bartolome Mitre	a2800/2900	0	3	0	0	0	.25	12	0
841	Once	Corrientes	a2900	0	1	0	0	0	0	12	1
840	Once	Corrientes	a2800	0	2	0	0	0	0	12	0
842	Once	Corrientes	a3000	0	1	0	0	0	0	12	1
811	Once	Bartolome Mitre	a2700	0	3	0	0	0	0	12	0
825	Once	Sarmiento	a2600	0	3	0	0	1	0	12	0
826	Once	Sarmiento	a2700	0	3	0	0	0	0	12	0
802	Once	Rivadavia	a2600	0	4	0	0	1	0	12	0
809	Once	Bartolome Mitre	a2500	0	2	0	0	0	0	12	0
831	Once	Valentin Gomez	a2700	0	2	0	0	0	0	12	0
817	Once	Tte. Gral. Peron	a2600	0	2	0	0	0	0	12	0
766	Once	Paso	a100	0	2	0	0	0	0	12	0
803	Once	Rivadavia	a2700	0	4	0	0	0	0	12	0
760	Once	Castelli	a0-100	0	4	0	0	0	0	12	0
801	Once	Rivadavia	a2500	0	3	0	0	1	0	12	0
767	Once	Paso	a200	0	2	0	0	0	0	12	0
765	Once	Paso	a0-100	0	3	0	0	0	0	12	0
816	Once	Tte. Gral. Peron	a2500	0	1	0	0	0	0	12	1
763	Once	Castelli	a300	0	3	0	0	0	0	12	0
818	Once	Tte. Gral. Peron	a2700	0	2	0	0	0	0	12	0
768	Once	Paso	a300	0	1	0	0	0	0	12	1
764	Once	Castelli	a400	0	2	0	0	0	0	12	0
810	Once	Bartolome Mitre	a2600	0	3	0	0	0	0	12	0
824	Once	Sarmiento	a2500	0	2	0	0	1	0	12	0
830	Once	Valentin Gomez	a2600	0	2	0	0	0	0	12	0
761	Once	Castelli	a100	0	3	0	0	0	1	12	0
762	Once	Castelli	a200	0	3	0	0	0	0	12	0
837	Once	Corrientes	a2500	0	1	1	0	1	0	12	1
839	Once	Corrientes	a2700	0	2	0	0	0	0	12	0
838	Once	Corrientes	a2600	0	1	0	0	1	0	12	1
751	Once	Pueyrredon	a100	0	2	0	0	0	0	12	0
753	Once	Pueyrredon	a300	0	2	0	0	1	0	12	0
752	Once	Pueyrredon	a200	0	2	0	0	1	0	12	0
754	Once	Pueyrredon	a400	0	2	0	0	0	0	12	0
750	Once	Pueyrredon	a0-100	0	3	0	0	0	0	12	0
524	V. Crespo	Araoz	a500	0	3	0	0	0	0	12	0
522	V. Crespo	Araoz	a300	0	3	0	0	0	0	12	0
523	V. Crespo	Araoz	a400	0	4	0	0	0	0	12	0
566	V. Crespo	Antezana	a400	0	3	0	0	0	0	12	0
474	V. Crespo	J. B. Justo	a3200	0	4	0	0	0	0	12	0
571	V. Crespo	Apolinario Figuer	a400	0	4	0	0	0	0	12	0
595	V. Crespo	Honorio Pueyrredo	a1700	0	5	0	0	0	.25	12	0
597	V. Crespo	Valentin Virasoro	a1100	0	4	0	0	0	0	12	0
586	V. Crespo	Belaustegui	a400	0	4	0	0	0	0	12	0
558	V. Crespo	Angel Gallardo	a1000	0	5	0	0	0	0	12	0
591	V. Crespo	Honorio Pueyrredo	a1300	0	5	0	0	0	0	12	0
594	V. Crespo	Honorio Pueyrredo	a1600	0	5	0	0	0	0	12	0
588	V. Crespo	R. E. de San Mart	a400	0	4	0	0	0	.25	12	0
583	V. Crespo	Tres Arroyos	a400	0	4	0	0	0	0	12	0
592	V. Crespo	Honorio Pueyrredo	a1400	0	6	0	0	0	0	12	0
596	V. Crespo	Honorio Pueyrredo	a1800	0	6	0	0	1	.25	12	0
561	V. Crespo	Ferrari	a400	0	3	0	0	0	.25	12	0
589	V. Crespo	Honorio Pueyrredo	a1100	0	4	0	0	0	0	12	0
593	V. Crespo	Honorio Pueyrredo	a1500	0	5	0	0	0	0	12	0
590	V. Crespo	Honorio Pueyrredo	a1200	0	4	0	0	0	0	12	0
576	V. Crespo	Luis Viale	a400	0	5	0	0	0	0	12	0
580	V. Crespo	Galicia	a400	0	5	0	0	0	0	12	0
605	V. Crespo	Valentin Virasoro	a1900	0	4	0	0	0	0	12	0
603	V. Crespo	Valentin Virasoro	a1700	0	4	0	0	0	0	12	0
602	V. Crespo	Valentin Virasoro	a1600	0	4	0	0	0	0	12	0
604	V. Crespo	Valentin Virasoro	a1800	0	4	0	0	0	0	12	0
599	V. Crespo	Valentin Virasoro	a1300	0	3	0	1	0	0	12	0
601	V. Crespo	Valentin Virasoro	a1500	0	5	0	0	0	0	12	0
598	V. Crespo	Valentin Virasoro	a1200	0	3	0	0	0	0	12	0
600	V. Crespo	Valentin Virasoro	a1400	0	4	0	0	0	0	12	0
722	V. Crespo	Warnes	a800	0	1	0	0	0	.25	12	1
720	V. Crespo	Warnes	a600	0	2	0	0	0	0	12	0
627	V. Crespo	Acoyte	a1600	0	2	0	0	0	0	12	0
650	V. Crespo	Padilla	a800	0	1	0	0	0	0	12	1
642	V. Crespo	Murillo	a900	0	2	0	0	0	0	12	0
472	V. Crespo	J. B. Justo	a3000	0	3	0	0	0	0	12	0
723	V. Crespo	Warnes	a900	0	2	0	0	1	.25	12	0
582	V. Crespo	Tres Arroyos	a300	0	3	0	0	0	0	12	0
491	V. Crespo	Gurruchaga	a0-100	0	2	0	0	0	0	12	0
469	V. Crespo	J. B. Justo	a2700	0	2	0	0	0	.25	12	0
529	V. Crespo	Mahatma Gandhi	a500	0	2	0	0	0	.25	12	0
528	V. Crespo	Mahatma Gandhi	a400	0	2	0	0	0	0	12	0
470	V. Crespo	J. B. Justo	a2800	0	2	0	0	0	.25	12	0
641	V. Crespo	Murillo	a800	0	2	0	0	0	.25	12	0
652	V. Crespo	Padilla	a1000	0	1	0	1	0	.25	12	1
721	V. Crespo	Warnes	a700	0	1	0	0	0	0	12	1
633	V. Crespo	Martinez Rosas	a1000	0	2	0	0	0	0	12	0
483	V. Crespo	Serrano	a0-100	1	0	0	0	0	0	12	0
662	V. Crespo	Camargo	a900	0	1	0	0	0	0	12	1
495	V. Crespo	Gurruchaga	a400	0	1	0	0	0	0	12	1
619	V. Crespo	Hidalgo	a1600	0	3	0	0	0	0	12	0
476	V. Crespo	Thames	a100	0	2	0	0	0	0	12	0
663	V. Crespo	Camargo	a1000	0	2	0	1	0	0	12	0
637	V. Crespo	Munecas	a1000	0	2	0	1	0	0	12	0
492	V. Crespo	Gurruchaga	a100	0	2	0	0	0	.25	12	0
613	V. Crespo	Olaya	a1800	0	3	0	0	0	.25	12	0
494	V. Crespo	Gurruchaga	a300	1	0	0	0	0	0	12	0
612	V. Crespo	Olaya	a1700	0	3	0	0	0	.25	12	0
473	V. Crespo	J. B. Justo	a3100	0	3	0	0	0	0	12	0
643	V. Crespo	Murillo	a1000	0	2	0	0	0	0	12	0
584	V. Crespo	Belaustegui	a200	0	2	0	0	0	.5	12	0
634	V. Crespo	Munecas	a700	0	2	0	0	0	0	12	0
475	V. Crespo	Thames	a0-100	0	2	0	0	0	0	12	0
635	V. Crespo	Munecas	a800	0	1	0	0	0	0	12	1
581	V. Crespo	Tres Arroyos	a100-300	0	2	0	0	0	0	12	0
468	V. Crespo	J. B. Justo	a2600	0	3	0	0	0	0	12	0
493	V. Crespo	Gurruchaga	a200	0	1	0	0	0	.25	12	1
478	V. Crespo	Thames	a300	0	1	0	0	0	0	12	1
587	V. Crespo	R. E. de San Mart	a300	0	3	0	0	0	0	12	0
660	V. Crespo	Camargo	a700	0	1	0	0	0	0	12	1
487	V. Crespo	Serrano	a400	0	1	0	0	0	0	12	1
649	V. Crespo	Padilla	a700	0	1	0	0	0	0	12	1
484	V. Crespo	Serrano	a100	0	1	0	0	0	0	12	1
636	V. Crespo	Munecas	a900	0	1	0	0	0	0	12	1
527	V. Crespo	Mahatma Gandhi	a300	0	2	0	0	0	0	12	0
611	V. Crespo	Olaya	a1600	0	3	0	0	0	0	12	0
620	V. Crespo	Hidalgo	a1700	0	2	0	0	0	0	12	0
632	V. Crespo	Martinez Rosas	a900	0	1	0	0	0	.25	12	1
640	V. Crespo	Murillo	a700	0	1	0	0	0	.25	12	1
479	V. Crespo	Thames	a400	0	2	0	1	0	.25	12	0
485	V. Crespo	Serrano	a200	0	1	0	0	0	0	12	1
585	V. Crespo	Belaustegui	a300	0	3	0	0	0	.25	12	0
486	V. Crespo	Serrano	a300	1	0	0	0	0	0	12	0
530	V. Crespo	Mahatma Gandhi	a600	0	3	0	0	0	.25	12	0
651	V. Crespo	Padilla	a900	1	0	0	0	0	0	12	0
661	V. Crespo	Camargo	a800	1	0	0	0	0	0	12	0
471	V. Crespo	J. B. Justo	a2900	0	3	0	0	0	0	12	0
526	V. Crespo	Mahatma Gandhi	a200	0	3	0	0	0	0	12	0
477	V. Crespo	Thames	a200	0	1	0	0	0	0	12	1
579	V. Crespo	Galicia	a300	0	4	0	0	0	0	12	0
578	V. Crespo	Galicia	a200	0	3	0	0	0	0	12	0
500	V. Crespo	Acevedo	a100	0	1	0	0	0	0	12	1
501	V. Crespo	Acevedo	a200	1	0	0	0	0	0	12	0
502	V. Crespo	Acevedo	a300	0	1	0	0	0	.25	12	1
577	V. Crespo	Galicia	a100	0	2	0	0	0	0	12	0
499	V. Crespo	Acevedo	a0-100	0	1	0	0	0	0	12	1
657	V. Crespo	Camargo	a400	0	2	0	0	0	.25	12	0
569	V. Crespo	Apolinario Figuer	a200	0	2	0	0	0	0	12	0
509	V. Crespo	Malabia	a300	0	1	0	0	0	0	12	1
573	V. Crespo	Luis Viale	a100	0	3	0	0	0	0	12	0
659	V. Crespo	Camargo	a600	0	1	1	0	0	0	12	1
609	V. Crespo	Olaya	a1400	0	3	0	0	0	0	12	0
653	V. Crespo	Camargo	a0-100	0	2	0	0	0	0	12	0
715	V. Crespo	Warnes	a100	0	2	0	0	0	0	12	0
507	V. Crespo	Malabia	a100	0	1	0	0	0	0	12	1
631	V. Crespo	Bravard	a1100	0	2	0	0	0	1	12	0
714	V. Crespo	Warnes	a0-100	0	2	0	0	0	0	12	0
645	V. Crespo	Padilla	a300	0	3	0	0	0	0	12	0
607	V. Crespo	Olaya	a1200	0	2	0	0	0	.25	12	0
615	V. Crespo	Hidalgo	a1200	0	2	0	0	0	0	12	0
559	V. Crespo	Ferrari	a200	0	2	0	0	0	1	12	0
606	V. Crespo	Olaya	a1100	0	3	0	0	0	.25	12	0
557	V. Crespo	Angel Gallardo	a900	0	4	0	1	0	0	12	0
614	V. Crespo	Hidalgo	a1100	0	3	0	0	0	0	12	0
525	V. Crespo	Julian Alvarez	a100	0	2	0	0	0	0	12	0
537	V. Crespo	Lavalleja	a100	1	0	0	0	0	0	12	0
513	V. Crespo	R. S. Ortiz	a0-100	0	2	0	0	0	.25	12	0
536	V. Crespo	Lavalleja	a0-100	0	1	0	0	0	0	12	1
565	V. Crespo	Antezana	a300	0	2	0	0	0	0	12	0
624	V. Crespo	Acoyte	a1300	0	1	0	0	0	0	12	1
570	V. Crespo	Apolinario Figuer	a300	0	3	0	0	0	0	12	0
575	V. Crespo	Luis Viale	a300	0	4	0	0	0	0	12	0
716	V. Crespo	Warnes	a200	0	2	0	1	0	0	12	0
644	V. Crespo	Padilla	a200	0	2	0	0	0	0	12	0
506	V. Crespo	Malabia	a0-100	0	1	0	0	0	0	12	1
531	V. Crespo	Mahatma Gandhi	a700	0	4	0	0	0	0	12	0
621	V. Crespo	Del Parque	a1200	0	2	0	0	0	0	12	0
556	V. Crespo	Angel Gallardo	a800	0	4	0	0	1	0	12	0
542	V. Crespo	Frias	a0-100	0	2	0	0	0	0	12	0
638	V. Crespo	Murillo	a500	0	1	0	0	0	.25	12	1
617	V. Crespo	Hidalgo	a1400	0	1	0	0	0	0	12	1
560	V. Crespo	Ferrari	a300	0	3	0	0	0	1.25	12	0
515	V. Crespo	R. S. Ortiz	a200	0	2	0	0	1	.25	12	0
520	V. Crespo	Araoz	a100	0	3	0	0	0	0	12	0
625	V. Crespo	Acoyte	a1400	0	1	0	0	0	1	12	1
628	V. Crespo	Leopoldo Marechal	a1100	0	3	0	0	0	0	12	0
639	V. Crespo	Murillo	a600	1	0	0	0	0	0	12	0
568	V. Crespo	Apolinario Figuer	a100	0	2	0	0	0	0	12	0
574	V. Crespo	Luis Viale	a200	0	3	0	0	0	0	12	0
648	V. Crespo	Padilla	a600	0	1	0	0	0	0	12	1
554	V. Crespo	Angel Gallardo	a600	0	4	0	1	0	0	12	0
551	V. Crespo	Angel Gallardo	a300	0	3	0	0	0	0	12	0
654	V. Crespo	Camargo	a100	0	1	0	0	0	0	12	1
555	V. Crespo	Angel Gallardo	a700	0	4	0	0	1	0	12	0
656	V. Crespo	Camargo	a300	0	2	0	0	0	0	12	0
658	V. Crespo	Camargo	a500	0	1	0	0	1	.25	12	1
629	V. Crespo	Leopoldo Marechal	a1200	0	3	0	0	0	0	12	0
563	V. Crespo	Antezana	a100	1	0	0	0	0	0	12	0
608	V. Crespo	Olaya	a1300	0	2	0	0	0	0	12	0
630	V. Crespo	Leopoldo Marechal	a1300	0	2	0	0	0	0	12	0
655	V. Crespo	Camargo	a200	0	1	0	0	0	0	12	1
519	V. Crespo	Araoz	a0-100	0	2	0	0	0	0	12	0
616	V. Crespo	Hidalgo	a1300	0	1	0	0	0	0	12	1
618	V. Crespo	Hidalgo	a1500	0	2	0	0	0	0	12	0
564	V. Crespo	Antezana	a200	0	1	0	0	0	0	12	1
572	V. Crespo	Luis Viale	a0-100	0	2	0	0	0	0	12	0
623	V. Crespo	Acoyte	a1200	0	2	0	0	0	.25	12	0
532	V. Crespo	Julian Alvarez	a200	0	2	0	0	0	0	12	0
717	V. Crespo	Warnes	a300	0	2	0	0	0	.25	12	0
521	V. Crespo	Araoz	a200	0	3	0	0	0	0	12	0
508	V. Crespo	Malabia	a200	1	0	0	0	0	0	12	0
610	V. Crespo	Olaya	a1500	0	4	0	0	0	0	12	0
647	V. Crespo	Padilla	a500	0	1	0	0	0	0	12	1
543	V. Crespo	Frias	a100	0	2	0	0	0	0	12	0
646	V. Crespo	Padilla	a400	0	2	0	0	0	1	12	0
719	V. Crespo	Warnes	a500	0	2	0	0	0	0	12	0
626	V. Crespo	Acoyte	a1500	0	2	0	0	0	0	12	0
718	V. Crespo	Warnes	a400	0	2	0	0	0	.25	12	0
567	V. Crespo	Apolinario Figuer	a0-100	0	2	0	0	0	.25	12	0
562	V. Crespo	Antezana	a0-100	0	1	0	0	0	0	12	1
552	V. Crespo	Angel Gallardo	a400	0	3	0	0	0	0	12	0
553	V. Crespo	Angel Gallardo	a500	0	3	1	0	0	0	12	0
514	V. Crespo	R. S. Ortiz	a100	0	2	0	0	0	.25	12	0
622	V. Crespo	Acoyte	a1100	0	3	0	0	0	.25	12	0
673	V. Crespo	Corrientes	a5600	0	2	1	0	0	.25	12	0
672	V. Crespo	Corrientes	a5500	0	2	0	0	1	.25	12	0
671	V. Crespo	Corrientes	a5400	0	2	0	0	1	.25	12	0
674	V. Crespo	Corrientes	a5700	0	3	0	0	0	0	12	0
711	V. Crespo	Luis Maria Drago	a200	0	1	0	0	0	0	12	1
668	V. Crespo	Corrientes	a5100	0	3	0	0	1	0	12	0
670	V. Crespo	Corrientes	a5300	0	2	1	0	1	.25	12	0
713	V. Crespo	Luis Maria Drago	a400	0	3	0	0	0	0	12	0
669	V. Crespo	Corrientes	a5200	0	2	0	0	1	0	12	0
712	V. Crespo	Luis Maria Drago	a300	0	2	0	0	0	0	12	0
289	Belgrano	Amenabar	a1200	0	9	0	0	0	0	12	0
154	Belgrano	Virrey Aviles	a2800	0	6	0	0	0	0	12	0
291	Belgrano	Amenabar	a1400	0	8	0	0	0	0	12	0
156	Belgrano	Virrey Olaguer y	a2500	0	8	0	0	0	0	12	0
267	Belgrano	Moldes	a1200	0	9	0	0	0	0	12	0
174	Belgrano	Virrey Loreto	a2600	0	9	0	0	0	1	12	0
290	Belgrano	Amenabar	a1300	0	9	0	0	0	0	12	0
173	Belgrano	Virrey Loreto	a2500	0	8	0	0	0	0	12	0
232	Belgrano	Cramer	a1500	0	6	0	0	0	0	12	0
233	Belgrano	Cramer	a1600-1650	0	5	0	1	0	0	12	0
172	Belgrano	Virrey Loreto	a2400	0	7	0	0	0	0	12	0
312	Belgrano	Ciudad de la Paz	a1300	0	7	0	0	0	0	12	0
247	Belgrano	Vidal	a1500	0	5	0	0	0	0	12	0
225	Belgrano	Cramer	a700	0	9	0	0	0	0	12	0
158	Belgrano	Virrey Olaguer y	a2700	0	7	0	0	0	.25	12	0
314	Belgrano	Ciudad de la Paz	a1500	0	7	0	0	0	1	12	0
161	Belgrano	Virrey Arredondo	a2400	0	7	0	0	0	0	12	0
231	Belgrano	Cramer	a1400	0	7	0	0	0	0	12	0
153	Belgrano	Virrey Aviles	a2700	0	6	0	0	0	0	12	0
227	Belgrano	Cramer	a900	0	11	0	0	0	0	12	0
311	Belgrano	Ciudad de la Paz	a1200	0	8	0	0	0	0	12	0
