state	povrate60	mort_age59_related_postHS	mort_age59_injury_postHS	mort_age59_all_postHS	mort_age25plus_related_postHS	mort_age25plus_injuries_postHS	mort_age59_related_preHS	census1960_pop	census1960_pctsch1417	census1960_pctsch534	census1960_pctsch25plus	census1960_pop1417	census1960_pop534	census1960_pop25plus	census1960_pcturban	census1960_pctblack
34	56.233746	0	15.923567	31.847134	91.501511	124.97768	45.850529	6571	78.699997	.52179211	16.200001	612	3281	3153	0	0
1	56.27055	0	26.693359	46.713379	118.44641	139.98213	10.162601	14923	84	.55287355	16.5	1269	6960	7194	0	30.799999
11	56.289265	0	12.683917	12.683917	141.58862	133.49785	20.251114	7189	79.900002	.53995228	22.700001	576	3354	3455	38.400002	37.200001
26	56.290039	14.198495	28.39699	56.79398	168.72009	125.55913	24.654833	6872	78.599998	.53296703	17.799999	619	3094	3931	0	0
11	56.30407	0	45.303535	55.370987	76.934059	143.55737	14.208582	19963	86.599998	.57820499	23.5	1727	9571	9907	20.799999	49.5
25	56.307743	0	28.63381	50.109165	82.013519	109.95887	5.7850285	26696	88.400002	.66509497	37.799999	1658	14634	10917	34.5	43.700001
44	56.33984	0	31.533306	47.299961	149.23331	146.49507	0	14025	79.300003	.53076577	22.9	1175	6647	6567	48.299999	.1
26	56.367584	0	0	22.026432	174.67758	131.00818	0	4150	88.300003	.58164483	18.200001	322	1678	2311	0	0
49	56.373497	4.3780918	8.7561836	30.646645	150.15903	109.47556	13.285505	21247	68	.52509248	13.8	1864	10541	9583	0	0
18	56.412346	7.2960749	14.59215	21.888224	142.2973	97.123558	0	12296	68.900002	.47689432	14.8	1079	5886	6630	23.700001	.30000001
25	56.426079	0	0	28.54533	147.78482	110.23949	31.58061	20212	83	.62144566	30.700001	1587	9214	10262	16.299999	31.700001
37	56.42622	0	10.517459	10.517459	158.89275	114.24519	13.93534	11448	86.599998	.61833298	22.200001	1096	4931	6720	24.200001	22
47	56.427876	7.1500072	35.750034	71.500069	113.30679	122.6624	3.9872408	16480	73.5	.52828586	20.200001	1379	8255	7731	34.299999	54.799999
25	56.541176	0	36.110394	61.903534	152.9993	148.01018	14.263301	20142	86.699997	.62374204	22.700001	1594	9241	9664	26.299999	43
47	56.715435	0	13.892748	41.678246	129.58798	131.4937	0	7719	79.699997	.52861685	22.299999	657	3774	3889	0	51.099998
41	56.720463	5.5643659	38.950562	72.336754	125.39407	113.83292	16.091398	34727	73.800003	.52428287	22.4	3147	17605	15821	15.3	37
25	56.765076	5.6782694	22.713078	56.782692	105.36119	120.41279	9.1675835	17740	90.400002	.60019988	25.799999	1318	8004	8584	30.799999	38.5
1	56.771191	6.5789475	29.605263	52.63158	114.22562	135.71359	11.411617	24916	79.599998	.52708369	17.799999	2186	12406	11850	0	22.299999
44	56.796612	0	17.77146	44.428646	153.6035	128.862	0	12777	92.099998	.62975007	24.299999	1016	4921	7496	21.799999	39.299999
25	56.839252	0	14.822134	19.762846	103.95801	111.5647	14.214641	19270	92.199997	.58172154	29	1424	9410	9049	45.200001	51.299999
47	56.896553	0	20.794344	20.794344	108.18348	91.354935	0	6026	68.400002	.46143106	22.5	496	2865	3329	0	3.3
34	56.980751	0	23.275532	41.56345	114.24339	130.40355	0	63889	86.900002	.55096889	22.1	5695	32098	31729	19.9	22.4
44	57.101166	0	51.020409	51.020409	214.45282	129.97141	0	2056	0	.4600639	20.4	136	939	1150	0	.2
44	57.117939	0	78.480614	94.176735	135.04857	124.66022	0	7453	92.800003	.57156926	17.5	595	3046	4131	0	25.9
11	57.154396	0	11.124708	33.374123	123.00123	163.46216	16.989466	7586	85.699997	.55732322	23.200001	630	3960	3807	46.299999	54
43	57.209366	0	8.2542305	33.016922	117.28683	97.56604	10.979359	14417	82.599998	.56355405	19.6	1220	6404	7986	0	24.4
4	57.210979	8.6933842	17.386768	26.080153	115.34026	87.622826	0	9447	85.800003	.54950494	21.5	721	3838	5359	0	0
10	57.237354	0	13.08558	13.08558	127.81594	120.71506	20.008003	7745	86.599998	.62977868	20.4	689	3479	3741	0	16
34	57.243546	0	8.4317036	25.295109	157.4201	100.07421	52.617733	12287	79.300003	.55550218	23.9	1089	6243	6066	0	1.3
34	57.248173	0	7.2490034	7.2490034	122.01909	84.20031	0	15013	81.400002	.51502633	20.799999	1296	7021	8091	0	1.9
34	57.322037	0	30.048077	40.064102	136.46567	104.58116	11.193194	12055	79.599998	.52432901	26.299999	970	5775	5857	38	46.599998
49	57.368607	11.049724	11.049724	33.14917	119.08353	103.20573	18.195051	8552	78.599998	.52061069	20.5	678	3930	4405	0	2.8
44	57.411732	7.6775432	30.710173	53.742802	192.15956	112.70118	15.248551	21987	82.5	.55664337	24.1	1555	8580	12454	32.5	32.700001
34	57.423725	4.3295665	38.966099	49.790016	108.83796	140.20891	5.3222632	49313	84.199997	.54976118	23.9	4513	25753	22992	9.6000004	33.200001
26	57.444077	0	0	0	214.35443	107.17722	0	9343	83.599998	.57262105	16.200001	739	3594	5455	0	0
44	57.468372	0	15.356265	23.034397	129.03464	110.60112	35.945362	15496	86.300003	.5788008	24.5	1199	6104	9412	24.6	24.4
11	57.506939	0	31.359432	47.039146	109.32454	139.59903	32.159512	18127	82.400002	.55898201	21.1	1627	8723	9075	41.200001	37
41	57.564926	2.4124289	31.361574	48.248577	106.47806	118.87911	9.8096924	35911	82.099998	.57669389	24.1	3289	18965	14624	43.700001	52.099998
4	57.589245	0	0	0	152.98022	121.22961	28.810141	10681	87.900002	.6093716	23.799999	821	4567	5852	37	39.799999
37	57.594315	0	0	0	128.52591	101.17998	0	9226	89.800003	.62916666	17.5	834	3840	5291	0	1
47	57.66074	0	32.404408	32.404408	117.25664	123.89381	34.013607	4386	72.900002	.42157283	17.799999	367	2327	2380	0	12.4
4	57.833225	10.430792	52.153957	83.446335	184.26157	102.52148	0	10781	86.199997	.59145379	20.6	904	4423	6219	33	36
19	57.870266	0	6.5376568	13.075314	155.50867	110.93612	0	13384	89.800003	.58481771	23.4	1155	6007	7117	0	24.200001
18	57.900982	0	11.453442	34.360325	121.69681	94.828674	18.294914	9283	78.400002	.51893479	17.200001	685	4093	5051	0	5.1999998
43	57.911758	0	16.539862	41.349651	98.690323	138.16644	12.790996	12066	75.099998	.50791222	14.8	1034	5877	6060	0	1.7
25	57.937935	0	26.588673	39.883011	188.25082	164.96205	0	8907	92.099998	.58104265	23.9	700	4220	4848	0	40.900002
34	57.942623	5.7141771	17.14253	36.189785	128.99687	123.27037	9.3253136	54491	77.800003	.51578116	26.5	4568	27913	25529	42.900002	51.799999
47	57.943039	65.061806	0	130.12361	175.5506	154.27173	0	3160	0	.43255463	27	207	1327	1917	0	.60000002
18	57.949417	0	21.762785	43.52557	242.42422	126.91622	16.93767	9529	78.099998	.552441	13.8	824	4281	5281	0	.80000001
37	57.982876	0	29.188559	77.836151	147.05179	113.57658	0	10950	87.099998	.60667861	18.700001	855	4462	5882	27.799999	6.4000001
49	58.063427	8.3864479	8.3864479	33.545792	182.75607	98.255959	32.488628	15504	79.099998	.49050233	22.200001	1153	7107	8883	33.200001	6.5999999
25	58.102959	8.8806	31.082102	62.164204	100.6618	122.0792	6.9357748	21254	91	.59411103	26.1	1719	9781	10446	0	35.200001
43	58.104736	0	41.152264	61.728394	208.15685	121.02142	0	5217	85.300003	.52863246	16	482	2340	3086	0	3.5999999
34	58.144035	0	24.250263	24.250263	133.36862	123.18781	0	13970	77	.51862466	21.700001	1259	6980	7292	0	1
4	58.14674	0	29.971527	44.957291	118.28151	104.24811	0	7106	90.800003	.5987553	17	574	3053	3820	0	24.5
11	58.150677	10.79797	32.393909	53.989849	132.67117	120.1212	15.857913	8361	87.400002	.55787253	21.700001	738	4268	4037	42.099998	13
11	58.155296	0	59.655701	68.177948	101.57063	94.138634	15.649452	8785	79.699997	.58222842	25.700001	702	4299	4584	28.4	6.5999999
11	58.158436	0	9.4741831	28.422548	126.31212	152.44566	25.23341	11230	84.5	.58952379	18.799999	917	5250	5660	24.799999	52.5
18	58.167282	0	0	39.021851	128.82286	127.14983	0	8381	57.599998	.40963203	12.1	609	3696	4715	0	4
1	58.209354	3.4520254	24.164179	48.328358	150.34644	123.75885	4.7415838	56866	85.800003	.55873924	32.599998	4399	28618	26481	50.099998	57.700001
10	58.230492	15.989766	23.98465	47.969299	118.42805	85.833176	0	11083	94	.6987043	21.9	1032	5171	5942	28.1	19.5
43	58.241901	3.904115	7.8082299	27.328804	136.11438	128.30453	13.031013	23365	71.699997	.46452874	16.799999	1858	11756	11908	27.6	3
11	58.328022	0	24.783148	37.174721	162.78439	193.79094	14.880953	9502	81.300003	.57158864	19.700001	785	4463	4468	39.700001	49.700001
25	58.330196	4.2859592	17.143837	47.14555	122.20972	118.75747	14.064697	21248	91.599998	.61504066	25.700001	1702	9840	10909	24	22.4
37	58.353676	3.703155	25.922085	48.141018	118.31637	111.68181	0	17700	88.5	.66049087	18	1626	8312	9564	18.6	4.6999998
34	58.386055	7.9579821	15.915964	39.789909	138.46324	131.07854	20.238817	17073	75.599998	.56495535	20.6	1427	8629	8837	0	.69999999
4	58.401943	0	43.228798	47.158688	125.25875	121.14227	13.623979	30929	78.300003	.53061616	16.9	2838	15727	14654	25.1	10.5
11	58.409588	0	0	0	171.2547	106.1496	18.175209	9246	77.699997	.53877646	14.3	788	4397	4602	0	.1
25	58.463036	0	72.219551	88.268333	143.06152	118.30087	13.650014	10289	88.699997	.62564957	23.6	876	4811	5222	0	37.799999
1	58.466175	10.557804	35.19268	66.866089	137.66571	146.26981	0	26738	84.099998	.55657226	24.4	2052	12568	12549	31.6	49.5
43	58.501389	0	25.547678	41.514977	102.49834	96.716377	32.335552	28157	77.800003	.52077913	18.6	2355	14221	13565	18.5	39.200001
19	58.504509	0	24.203308	56.474384	125.74623	91.562798	0	14755	85.800003	.61439741	18.799999	1363	6779	7072	0	22.4
18	58.543041	0	20.96546	36.689552	120.36786	102.77022	4.5649595	34487	74.900002	.5166378	18.700001	2737	16168	18415	31.299999	1.8
43	58.589363	0	27.50729	49.513123	81.675232	112.56083	9.7012033	18187	87.599998	.54198474	18.799999	1500	8253	10109	0	6.9000001
34	58.669746	0	19.094902	25.459869	117.73055	91.92659	0	16609	85.699997	.55753112	22	1505	7874	8627	0	1.9
44	58.680164	7.8945289	15.789058	23.683588	111.52416	101.26907	0	10714	81.900002	.54996896	19.200001	836	4833	5337	0	33.200001
19	58.707241	0	34.520851	34.520851	146.3241	107.81775	9.3161917	16726	88.300003	.62635887	18.6	1392	7451	9021	15.2	49.400002
25	58.712044	0	31.559015	52.598358	132.89612	102.56114	0	19410	89	.5943473	22.299999	1414	8633	10362	27.200001	17.5
25	58.744694	0	14.124293	28.248587	136.33754	124.03642	9.3005953	16498	82.699997	.56242555	25.200001	1289	7553	8286	0	27.299999
11	58.757778	0	12.439358	24.878716	105.66122	146.44273	0	8000	89.300003	.56404847	17.799999	741	3794	3984	0	44.900002
25	58.76339	6.6220779	26.488312	66.220779	108.85657	133.89359	10.339123	14382	84.800003	.58881932	21	1201	6547	6755	0	34.700001
18	58.795933	0	28.810141	38.413521	150.59233	102.06814	20.601566	6417	61	.4732779	11.9	543	3368	3215	0	1.4
4	58.799274	0	23.272051	23.272051	127.00428	97.899139	0	6063	92.900002	.63200933	20.9	486	2568	3330	0	35.200001
44	58.854744	0	39.936104	93.184242	164.65506	167.67625	0	8103	85.400002	.57812947	27.799999	578	3475	4431	38.299999	52.299999
10	58.894302	0	31.113876	31.113876	117.20677	158.33195	0	6566	81.300003	.54071426	27.5	449	2800	3693	47.099998	21.200001
10	58.904785	14.165309	14.165309	63.743893	156.62933	135.3725	9.3949642	14197	89.800003	.61270756	23	1240	6925	6886	22.9	47.5
1	58.915573	0	4.9566293	9.9132586	111.76582	108.72458	6.3107409	21988	87.099998	.56149429	21.6	1839	10627	10721	14.6	44.700001
25	58.940941	0	48.624619	62.517365	103.41712	115.39173	0	14598	85.599998	.59846067	14.9	1259	6886	7277	0	22.6
10	59.030724	11.096316	22.192633	44.385265	151.7092	155.64969	0	7801	89.699997	.61687952	22.5	684	3602	3831	0	44.5
44	59.036705	1.2835763	13.69148	27.382959	93.434151	81.166885	12.567945	151454	79.800003	.50356072	31.200001	11112	82006	65994	77	.60000002
47	59.086472	10.287272	5.1436362	25.71818	82.599915	127.03963	0	37242	60.400002	.46713549	11.6	3515	21330	14744	0	0
47	59.130688	0	0	0	144.93161	116.78955	0	17396	83.099998	.53414744	27.1	758	4422	5710	0	42.599998
34	59.146687	9.8711815	39.484726	69.098267	132.27324	102.95863	11.858176	23402	86.5	.57040018	27.4	1953	11669	10738	31.799999	59
4	59.189049	1.6366345	21.276247	34.369324	114.34229	118.10545	5.7136326	70983	77.400002	.50312358	22.6	5496	35856	32792	38.5	29.5
43	59.198414	0	13.006438	29.264486	156.89638	110.2515	0	28256	76.699997	.53428018	16.9	2647	13871	14173	22.200001	.89999998
25	59.266003	4.6908717	23.454357	42.217846	106.34527	106.34527	0	17680	86.699997	.59119952	22.799999	1451	8295	9875	19.4	12.2
4	59.298065	0	41.614647	52.018311	157.01759	144.58057	14.040999	11739	87.599998	.58839053	22.4	899	4927	5852	23.5	45.099998
34	59.315529	0	51.686264	60.30064	138.8168	120.00519	20.865936	25175	86.099998	.58325982	27.1	2244	12473	12128	15	47.900002
11	59.325489	0	30.759766	51.266277	79.861816	131.86487	0	6388	80.300003	.55393863	20.5	504	3161	2873	0	36.799999
18	59.348492	0	14.519267	37.750095	105.09816	96.944	0	25364	78.599998	.56725192	18	2191	12245	12480	16.200001	1
34	59.362873	0	35.283108	55.225735	112.21127	107.79848	0	69978	82.099998	.56735772	29.200001	5419	37479	32339	42.799999	43.599998
43	59.366192	5.5580258	22.232103	44.464207	105.17429	130.21579	8.9461441	17402	78.099998	.50761789	18.5	1298	8270	9531	24.799999	6.1999998
44	59.422142	0	8.0115366	24.034611	184.02274	146.19585	0	16452	83.199997	.55610049	21.9	1217	6729	9065	31.4	40.5
18	59.462204	0	8.4602365	42.301186	157.05026	91.029129	11.096316	14887	66.699997	.48632041	14.9	1186	6835	8036	0	5.3000002
43	59.508804	0	17.346054	34.692108	145.89886	95.74614	0	4614	84.5	.52070445	18.799999	354	2101	2702	0	7.5999999
34	59.545525	0	24.614628	36.92194	77.864098	123.7724	27.001486	20055	76.900002	.51323628	20.799999	1776	10237	9898	0	35.299999
37	59.607769	2.7974374	27.974375	53.151314	137.41647	156.32277	5.9694366	26358	90.699997	.6020577	18.799999	2183	11469	14012	19.200001	17.5
4	59.622135	0	5.0446453	10.089291	140.25745	122.50333	6.3107409	21667	86.099998	.58067793	21.299999	1712	9854	10142	38.5	48
25	59.646885	0	22.436617	29.915489	171.89893	122.96419	10.262726	14171	85.5	.55161196	25.200001	1291	6762	6495	0	45.099998
19	59.678959	0	35.476269	48.146366	135.09212	120.39931	3.6200407	38833	86.900002	.57544684	20.1	3067	17847	19093	25.1	27.799999
32	59.702801	0	9.3440475	18.688095	165.98262	153.91115	12.300123	23553	87.699997	.64497983	27.299999	1946	11912	10725	58.900002	.30000001
34	59.743526	0	12.432656	24.865313	128.03145	155.12524	28.457598	28748	82.099998	.55174315	25.4	2443	14514	14121	10	44.200001
34	59.765484	0	34.44281	43.836304	121.11919	107.22937	0	25014	82.400002	.59055239	23.200001	2314	13252	11454	32.700001	41.200001
18	59.794704	0	16.500393	34.270046	136.68793	110.23937	13.562737	69680	77.900002	.55141127	15.5	6457	36811	31098	7	.80000001
25	59.868217	0	68.475563	102.71334	152.02077	109.99876	23.573786	13006	89.199997	.61807162	24	1009	5611	6564	25.6	44.299999
25	59.897671	0	20.108587	30.16288	148.01501	149.7771	0	8799	87.599998	.61915779	22.700001	789	4322	4314	0	27.6
10	59.985928	9.9443121	39.777248	49.721558	174.14299	143.50673	0	9986	86.699997	.55037397	26.1	788	4546	4642	0	59.099998
37	59.990379	0	9.2302008	18.460402	199.46429	102.58163	0	12574	83.199997	.57373661	23.200001	1097	5323	7015	21.1	14.1
18	60.017254	0	4.6507301	9.3014603	139.61533	95.855301	0	19856	84.599998	.55511248	18.9	1701	9780	10050	20.4	0
44	60.024483	.87915182	7.0332146	23.737099	125.57206	72.978561	13.962024	66506	80.300003	.52972955	25.299999	4857	33872	29324	93.699997	.30000001
26	60.092121	0	59.02491	82.634872	216.4133	115.42043	20.525452	8467	72	.55033743	18.4	719	3556	5082	0	0
25	60.141483	0	10.840109	16.260162	118.94581	111.17158	9.6172342	17298	87.199997	.59619451	22.700001	1367	7568	9639	0	19.1
10	60.159882	2.4948232	24.948233	47.401642	104.88432	118.04627	10.39501	43002	84	.52650541	21.9	2969	19430	22060	44.200001	59.400002
10	60.230812	0	0	20.622808	97.795593	105.81162	0	5462	91.699997	.59150457	21.700001	426	2519	2654	0	28.5
47	60.241592	0	14.759058	29.518116	142.37427	155.68985	0	17596	78.300003	.561059	21.1	1552	9065	8566	0	58.700001
4	60.255539	0	24.829298	24.829298	101.68961	109.51189	0	7357	81.800003	.53536707	17	595	2983	4372	0	0
11	60.271648	0	31.100975	41.467964	85.234482	116.06398	16.45278	8289	83.599998	.61644524	22.6	672	3989	4311	39	36.900002
18	60.369392	8.8284626	19.864042	46.34943	120.4597	105.26659	9.4428711	42523	75.900002	.55385095	15.8	4037	22358	18898	7.5	.80000001
11	60.371674	0	93.896713	93.896713	87.908577	127.86702	0	1991	0	.51682955	11	147	921	888	0	27.700001
18	60.452961	0	0	0	119.12778	134.66618	0	6357	80.699997	.53194743	9.3999996	579	3271	2989	0	0
19	60.475231	4.4361634	17.744654	22.180819	142.63319	142.63319	5.9333096	24383	86.800003	.59097397	21.700001	2100	11212	12409	24.1	57.5
4	60.489563	0	14.480163	28.960325	115.8947	94.822929	0	6659	93.199997	.56352985	16.6	507	2731	4173	0	.80000001
1	60.517235	4.3256335	17.302534	25.953802	191.05515	128.2608	5.7392101	27413	87.900002	.65700483	29.5	2091	13041	13277	13.3	83.400002
4	60.561771	0	6.5850124	13.170025	130.73201	74.941917	0	16778	81	.53247583	19.4	1438	7852	9343	20.5	.89999998
4	60.744053	0	9.4723883	23.680969	124.38327	117.74949	14.380213	19765	88.599998	.60789722	19.5	1800	9421	9486	25.200001	30.200001
37	60.747139	0	21.326509	21.326509	171.1738	138.00058	0	9006	91.5	.59994465	19.1	711	3612	5376	0	2
34	60.759998	0	16.314354	37.289951	124.05608	140.09499	5.6382499	47959	84.800003	.54855835	23.9	4246	24486	23503	15.5	35.900002
11	60.766365	8.8691797	8.8691797	17.738359	66.954681	98.83786	0	6566	74.900002	.56411856	23.200001	563	3205	2728	0	62.700001
19	60.775421	0	54.424732	54.424732	154.13547	90.939919	0	9080	88.099998	.59085292	21.5	742	4045	4704	0	27.799999
25	60.847916	4.1821756	25.093054	46.003933	130.28635	121.22901	6.6269054	21542	87.400002	.5841217	26.200001	1708	10253	10576	18.5	38.200001
19	60.876266	0	28.924026	40.975704	85.392616	105.42887	0	29256	81.400002	.56389534	14.9	2401	15095	12925	33.599998	37.200001
11	60.912781	0	0	19.051249	160.08035	109.85907	0	4930	88	.54873216	19.4	415	2524	2421	0	30.299999
19	60.963047	4.6146746	4.6146746	27.688047	166.15523	93.55587	0	24515	87.699997	.60283381	21.299999	2098	11645	11344	27.6	44.299999
32	61.019337	0	18.77758	37.555161	141.18507	214.92906	14.310246	24288	73.5	.52748853	23.200001	2038	13060	10242	0	.2
18	61.049828	0	34.81086	34.81086	142.5985	107.34943	0	7887	68.699997	.52970821	11.6	772	3770	4251	0	1.3
37	61.128468	0	13.001365	39.004097	180.09462	115.58311	0	16201	92.099998	.60701138	21.4	1263	6247	9286	40.200001	18.4
25	61.145657	0	41.893589	47.130287	105.75815	139.75185	8.644537	15930	87.400002	.59112209	24.4	1384	8110	7668	23.9	35.700001
11	61.175571	0	40.541637	48.649963	98.020462	136.27235	8.5910654	15839	85.599998	.58075416	22.299999	1352	7399	7186	23.299999	52.400002
34	61.177719	3.9172673	31.338139	39.172672	151.34106	117.84032	2.1721187	58507	78.099998	.52397168	22.200001	5077	30536	27719	32.700001	54.200001
25	61.220402	0	27.981421	50.366558	151.70731	123.61337	0	22017	89.599998	.6243794	24.5	1879	9869	10996	31.9	44.599998
4	61.221809	0	22.449209	33.673813	178.36563	109.76346	0	9134	88.900002	.63031566	14.2	766	3833	5260	0	0
42	61.270493	0	168.70518	210.88148	328.11713	454.31601	0	1464	0	.56930691	30.9	140	808	680	0	0
19	61.294186	0	29.857876	47.772602	119.14428	114.73153	8.9461441	20534	91.800003	.51228154	20.6	1219	8183	12297	0	54
19	61.396465	0	17.229002	22.972002	121.14809	124.79163	8.1142483	36286	89.900002	.65116799	25.299999	2871	17980	16982	39.099998	43.599998
34	61.40871	0	31.306921	42.691257	160.67255	122.56683	0	35978	87.800003	.56757534	25.799999	2995	17351	18454	27.6	36.900002
11	61.444721	14.874312	29.748625	74.371559	149.92505	175.62648	0	6857	87.800003	.59936202	24	578	3135	3402	0	35.400002
18	61.456684	0	15.07568	33.166496	121.22388	139.54214	14.196479	34934	78.300003	.5750376	16.200001	3171	18604	15619	17	3
41	61.489559	0	27.626854	49.114407	132.16068	122.6783	7.6610742	31519	76.099998	.53910345	22.1	2844	16418	12916	20.200001	46.200001
41	61.52948	13.253811	13.253811	39.761433	105.77347	130.01321	29.291155	8839	80.800003	.56859326	22.4	874	4585	3774	0	61.599998
11	61.572536	0	0	0	182.66031	136.99524	0	2709	71.099998	.53742039	9	265	1256	1395	0	28.6
34	61.610168	0	42.301186	42.301186	147.19873	95.140648	0	9549	77.300003	.49310499	26.299999	768	4496	4683	0	54.099998
34	61.614937	0	0	11.933174	149.40085	130.91827	18.175209	8248	90.699997	.55888081	20.6	765	4110	4270	0	.80000001
11	61.665112	6.2996097	31.498047	56.696484	127.87724	116.65993	9.7465887	13095	86.300003	.60165435	19.200001	1282	6891	6140	32.200001	23
11	61.699341	0	16.68799	33.37598	184.698	132.44197	7.2212596	19180	84.5	.54576421	19.6	1569	9101	9282	28.700001	57.099998
